component,crowd_bin,head_area_bin,inout_bin,metric,people_count,person,sample_id,value
ggsf,4+,medium,all_in,max,4,1,315,0.9848951697349548
ggsf,4+,medium,all_in,spatial_entropy,4,1,315,0.9999740351760587
ggsf,4+,medium,all_in,identity_l1,4,1,315,0.052540142089128494
ggsf,4+,medium,all_in,dynamic_range,4,1,315,0.062367260456085205
ggsf,4+,medium,all_in,mean,4,2,315,0.9546232223510742
ggsf,4+,medium,all_in,variance,4,2,315,0.0002695817966014147
ggsf,4+,medium,all_in,std,4,2,315,0.016418946906924248
ggsf,4+,medium,all_in,min,4,2,315,0.9254883527755737
ggsf,4+,medium,all_in,max,4,2,315,0.9868339896202087
ggsf,4+,medium,all_in,spatial_entropy,4,2,315,0.9999787043816242
ggsf,4+,medium,all_in,identity_l1,4,2,315,0.04537670686841011
ggsf,4+,medium,all_in,dynamic_range,4,2,315,0.06134563684463501
ggsf,4+,medium,all_in,mean,4,3,315,0.9424442052841187
ggsf,4+,medium,all_in,variance,4,3,315,0.00027640387997962534
ggsf,4+,medium,all_in,std,4,3,315,0.01662539876997471
ggsf,4+,medium,all_in,min,4,3,315,0.9199125170707703
ggsf,4+,medium,all_in,max,4,3,315,0.9851043820381165
ggsf,4+,medium,all_in,spatial_entropy,4,3,315,0.999977682344065
ggsf,4+,medium,all_in,identity_l1,4,3,315,0.05755576863884926
ggsf,4+,medium,all_in,dynamic_range,4,3,315,0.06519186496734619
ggsf,4+,medium,all_in,inter_person_l1,4,all,315,0.009083597920835018
sasa,4+,medium,all_in,entropy,4,0,315,0.6783668094139309
sasa,4+,medium,all_in,max_weight,4,0,315,0.6650431156158447
sasa,4+,medium,all_in,uniform_l1,4,0,315,0.2075215457007289
sasa,4+,medium,all_in,weight_layer_0,4,0,315,0.03696182742714882
sasa,4+,medium,all_in,weight_layer_1,4,0,315,0.09491893649101257
sasa,4+,medium,all_in,weight_layer_2,4,0,315,0.20307616889476776
sasa,4+,medium,all_in,weight_layer_3,4,0,315,0.6650431156158447
sasa,4+,medium,all_in,entropy,4,1,315,0.6756053754539932
sasa,4+,medium,all_in,max_weight,4,1,315,0.6670495271682739
sasa,4+,medium,all_in,uniform_l1,4,1,315,0.20852476730942726
sasa,4+,medium,all_in,weight_layer_0,4,1,315,0.03651434928178787
sasa,4+,medium,all_in,weight_layer_1,4,1,315,0.09403196722269058
sasa,4+,medium,all_in,weight_layer_2,4,1,315,0.20240414142608643
sasa,4+,medium,all_in,weight_layer_3,4,1,315,0.6670495271682739
sasa,4+,medium,all_in,entropy,4,2,315,0.6718258175411057
sasa,4+,medium,all_in,max_weight,4,2,315,0.6698131561279297
sasa,4+,medium,all_in,uniform_l1,4,2,315,0.20990657992661
sasa,4+,medium,all_in,weight_layer_0,4,2,315,0.03584514558315277
sasa,4+,medium,all_in,weight_layer_1,4,2,315,0.09301795810461044
sasa,4+,medium,all_in,weight_layer_2,4,2,315,0.2013237327337265
sasa,4+,medium,all_in,weight_layer_3,4,2,315,0.6698131561279297
sasa,4+,medium,all_in,entropy,4,3,315,0.678202286315509
sasa,4+,medium,all_in,max_weight,4,3,315,0.665180504322052
sasa,4+,medium,all_in,uniform_l1,4,3,315,0.20759024936705828
sasa,4+,medium,all_in,weight_layer_0,4,3,315,0.03697042539715767
sasa,4+,medium,all_in,weight_layer_1,4,3,315,0.09481421858072281
sasa,4+,medium,all_in,weight_layer_2,4,3,315,0.20303486287593842
sasa,4+,medium,all_in,weight_layer_3,4,3,315,0.665180504322052
sasa,4+,medium,all_in,inter_person_l1,4,all,315,0.000829888042062521
ggsf,4+,medium,all_in,mean,4,0,316,0.9426508545875549
ggsf,4+,medium,all_in,variance,4,0,316,0.0004408257664181292
ggsf,4+,medium,all_in,std,4,0,316,0.0209958516061306
ggsf,4+,medium,all_in,min,4,0,316,0.9139482975006104
ggsf,4+,medium,all_in,max,4,0,316,0.9855441451072693
ggsf,4+,medium,all_in,spatial_entropy,4,0,316,0.9999643648338382
ggsf,4+,medium,all_in,identity_l1,4,0,316,0.057349126785993576
ggsf,4+,medium,all_in,dynamic_range,4,0,316,0.07159584760665894
ggsf,4+,medium,all_in,mean,4,1,316,0.9474776983261108
ggsf,4+,medium,all_in,variance,4,1,316,0.00032483358518220484
ggsf,4+,medium,all_in,std,4,1,316,0.018023140728473663
ggsf,4+,medium,all_in,min,4,1,316,0.9225283861160278
ggsf,4+,medium,all_in,max,4,1,316,0.9849163293838501
ggsf,4+,medium,all_in,spatial_entropy,4,1,316,0.9999739936236764
ggsf,4+,medium,all_in,identity_l1,4,1,316,0.05252232402563095
ggsf,4+,medium,all_in,dynamic_range,4,1,316,0.062387943267822266
ggsf,4+,medium,all_in,mean,4,2,316,0.9546313881874084
ggsf,4+,medium,all_in,variance,4,2,316,0.000269583921181038
ggsf,4+,medium,all_in,std,4,2,316,0.01641901023685932
ggsf,4+,medium,all_in,min,4,2,316,0.9254904985427856
ggsf,4+,medium,all_in,max,4,2,316,0.9868373870849609
ggsf,4+,medium,all_in,spatial_entropy,4,2,316,0.9999787045490588
ggsf,4+,medium,all_in,identity_l1,4,2,316,0.04536862671375275
ggsf,4+,medium,all_in,dynamic_range,4,2,316,0.06134688854217529
ggsf,4+,medium,all_in,mean,4,3,316,0.9424400329589844
ggsf,4+,medium,all_in,variance,4,3,316,0.0002760930801741779
ggsf,4+,medium,all_in,std,4,3,316,0.01661604829132557
ggsf,4+,medium,all_in,min,4,3,316,0.9199148416519165
ggsf,4+,medium,all_in,max,4,3,316,0.9850998520851135
ggsf,4+,medium,all_in,spatial_entropy,4,3,316,0.9999777072875538
ggsf,4+,medium,all_in,identity_l1,4,3,316,0.05755990371108055
ggsf,4+,medium,all_in,dynamic_range,4,3,316,0.06518501043319702
ggsf,4+,medium,all_in,inter_person_l1,4,all,316,0.009089131839573383
sasa,4+,medium,all_in,entropy,4,0,316,0.6795840133370685
sasa,4+,medium,all_in,max_weight,4,0,316,0.6646803021430969
sasa,4+,medium,all_in,uniform_l1,4,0,316,0.20734015386551619
sasa,4+,medium,all_in,weight_layer_0,4,0,316,0.037613507360219955
sasa,4+,medium,all_in,weight_layer_1,4,0,316,0.0951206311583519
sasa,4+,medium,all_in,weight_layer_2,4,0,316,0.20258554816246033
sasa,4+,medium,all_in,weight_layer_3,4,0,316,0.6646803021430969
sasa,4+,medium,all_in,entropy,4,1,316,0.6768233484045478
sasa,4+,medium,all_in,max_weight,4,1,316,0.6666876077651978
sasa,4+,medium,all_in,uniform_l1,4,1,316,0.20834380015730858
sasa,4+,medium,all_in,weight_layer_0,4,1,316,0.0371621772646904
sasa,4+,medium,all_in,weight_layer_1,4,1,316,0.09423283487558365
sasa,4+,medium,all_in,weight_layer_2,4,1,316,0.2019173949956894
sasa,4+,medium,all_in,weight_layer_3,4,1,316,0.6666876077651978
sasa,4+,medium,all_in,entropy,4,2,316,0.6730270030014124
sasa,4+,medium,all_in,max_weight,4,2,316,0.6694643497467041
sasa,4+,medium,all_in,uniform_l1,4,2,316,0.2097321767359972
sasa,4+,medium,all_in,weight_layer_0,4,2,316,0.036486558616161346
sasa,4+,medium,all_in,weight_layer_1,4,2,316,0.0932064950466156
sasa,4+,medium,all_in,weight_layer_2,4,2,316,0.20084258913993835
sasa,4+,medium,all_in,weight_layer_3,4,2,316,0.6694643497467041
sasa,4+,medium,all_in,entropy,4,3,316,0.679409393587194
sasa,4+,medium,all_in,max_weight,4,3,316,0.6648228168487549
sasa,4+,medium,all_in,uniform_l1,4,3,316,0.20741140469908714
sasa,4+,medium,all_in,weight_layer_0,4,3,316,0.03762263059616089
sasa,4+,medium,all_in,weight_layer_1,4,3,316,0.09500418603420258
sasa,4+,medium,all_in,weight_layer_2,4,3,316,0.20255038142204285
sasa,4+,medium,all_in,weight_layer_3,4,3,316,0.6648228168487549
sasa,4+,medium,all_in,inter_person_l1,4,all,316,0.0008311045821756124
ggsf,4+,medium,all_in,mean,4,0,317,0.942674458026886
ggsf,4+,medium,all_in,variance,4,0,317,0.00044140074169263244
ggsf,4+,medium,all_in,std,4,0,317,0.0210095401853323
ggsf,4+,medium,all_in,min,4,0,317,0.9139600992202759
ggsf,4+,medium,all_in,max,4,0,317,0.9855629205703735
ggsf,4+,medium,all_in,spatial_entropy,4,0,317,0.9999643199088576
ggsf,4+,medium,all_in,identity_l1,4,0,317,0.05732553452253342
ggsf,4+,medium,all_in,dynamic_range,4,0,317,0.07160282135009766
ggsf,4+,medium,all_in,mean,4,1,317,0.9474955797195435
ggsf,4+,medium,all_in,variance,4,1,317,0.00032536315848119557
ggsf,4+,medium,all_in,std,4,1,317,0.0180378258228302
ggsf,4+,medium,all_in,min,4,1,317,0.9225289225578308
ggsf,4+,medium,all_in,max,4,1,317,0.9849374890327454
ggsf,4+,medium,all_in,spatial_entropy,4,1,317,0.999973952138446
ggsf,4+,medium,all_in,identity_l1,4,1,317,0.052504442632198334
ggsf,4+,medium,all_in,dynamic_range,4,1,317,0.06240856647491455
ggsf,4+,medium,all_in,mean,4,2,317,0.9546394348144531
ggsf,4+,medium,all_in,variance,4,2,317,0.0002695862203836441
ggsf,4+,medium,all_in,std,4,2,317,0.016419081017374992
ggsf,4+,medium,all_in,min,4,2,317,0.925492525100708
ggsf,4+,medium,all_in,max,4,2,317,0.9868407249450684
ggsf,4+,medium,all_in,spatial_entropy,4,2,317,0.9999787046986329
ggsf,4+,medium,all_in,identity_l1,4,2,317,0.04536055773496628
ggsf,4+,medium,all_in,dynamic_range,4,2,317,0.06134819984436035
ggsf,4+,medium,all_in,mean,4,3,317,0.9424359798431396
ggsf,4+,medium,all_in,variance,4,3,317,0.0002757816982921213
ggsf,4+,medium,all_in,std,4,3,317,0.01660667546093464
ggsf,4+,medium,all_in,min,4,3,317,0.9199172854423523
ggsf,4+,medium,all_in,max,4,3,317,0.9850953221321106
ggsf,4+,medium,all_in,spatial_entropy,4,3,317,0.9999777322764447
ggsf,4+,medium,all_in,identity_l1,4,3,317,0.057563986629247665
ggsf,4+,medium,all_in,dynamic_range,4,3,317,0.0651780366897583
ggsf,4+,medium,all_in,inter_person_l1,4,all,317,0.009094681590795517
sasa,4+,medium,all_in,entropy,4,0,317,0.6788721347978436
sasa,4+,medium,all_in,max_weight,4,0,317,0.6650713086128235
sasa,4+,medium,all_in,uniform_l1,4,0,317,0.20753564964979887
sasa,4+,medium,all_in,weight_layer_0,4,0,317,0.03740793839097023
sasa,4+,medium,all_in,weight_layer_1,4,0,317,0.09488886594772339
sasa,4+,medium,all_in,weight_layer_2,4,0,317,0.2026319056749344
sasa,4+,medium,all_in,weight_layer_3,4,0,317,0.6650713086128235
sasa,4+,medium,all_in,entropy,4,1,317,0.6760700786607743
sasa,4+,medium,all_in,max_weight,4,1,317,0.6671053767204285
sasa,4+,medium,all_in,uniform_l1,4,1,317,0.20855267439037561
sasa,4+,medium,all_in,weight_layer_0,4,1,317,0.03695913776755333
sasa,4+,medium,all_in,weight_layer_1,4,1,317,0.0939696729183197
sasa,4+,medium,all_in,weight_layer_2,4,1,317,0.20196586847305298
sasa,4+,medium,all_in,weight_layer_3,4,1,317,0.6671053767204285
sasa,4+,medium,all_in,entropy,4,2,317,0.6722769670499231
sasa,4+,medium,all_in,max_weight,4,2,317,0.6698768734931946
sasa,4+,medium,all_in,uniform_l1,4,2,317,0.20993843395262957
sasa,4+,medium,all_in,weight_layer_0,4,2,317,0.03628678247332573
sasa,4+,medium,all_in,weight_layer_1,4,2,317,0.09294423460960388
sasa,4+,medium,all_in,weight_layer_2,4,2,317,0.2008921205997467
sasa,4+,medium,all_in,weight_layer_3,4,2,317,0.6698768734931946
sasa,4+,medium,all_in,entropy,4,3,317,0.6786775777797617
sasa,4+,medium,all_in,max_weight,4,3,317,0.6652252674102783
sasa,4+,medium,all_in,uniform_l1,4,3,317,0.2076126215979457
sasa,4+,medium,all_in,weight_layer_0,4,3,317,0.03742213919758797
sasa,4+,medium,all_in,weight_layer_1,4,3,317,0.09474307298660278
sasa,4+,medium,all_in,weight_layer_2,4,3,317,0.2026095688343048
sasa,4+,medium,all_in,weight_layer_3,4,3,317,0.6652252674102783
sasa,4+,medium,all_in,inter_person_l1,4,all,317,0.000835709273815155
ggsf,4+,medium,all_in,mean,4,0,318,0.9426935315132141
ggsf,4+,medium,all_in,variance,4,0,318,0.00044185982551425695
ggsf,4+,medium,all_in,std,4,0,318,0.02102046273648739
ggsf,4+,medium,all_in,min,4,0,318,0.9139697551727295
ggsf,4+,medium,all_in,max,4,0,318,0.9855778813362122
ggsf,4+,medium,all_in,spatial_entropy,4,0,318,0.9999642840549704
ggsf,4+,medium,all_in,identity_l1,4,0,318,0.057306498289108276
ggsf,4+,medium,all_in,dynamic_range,4,0,318,0.07160812616348267
ggsf,4+,medium,all_in,mean,4,1,318,0.947509765625
ggsf,4+,medium,all_in,variance,4,1,318,0.00032578851096332073
ggsf,4+,medium,all_in,std,4,1,318,0.018049612641334534
ggsf,4+,medium,all_in,min,4,1,318,0.9225293397903442
ggsf,4+,medium,all_in,max,4,1,318,0.9849543571472168
ggsf,4+,medium,all_in,spatial_entropy,4,1,318,0.9999739188104902
ggsf,4+,medium,all_in,identity_l1,4,1,318,0.0524902306497097
ggsf,4+,medium,all_in,dynamic_range,4,1,318,0.06242501735687256
ggsf,4+,medium,all_in,mean,4,2,318,0.9546506404876709
ggsf,4+,medium,all_in,variance,4,2,318,0.0002696665469557047
ggsf,4+,medium,all_in,std,4,2,318,0.016421526670455933
ggsf,4+,medium,all_in,min,4,2,318,0.9254939556121826
ggsf,4+,medium,all_in,max,4,2,318,0.9868479371070862
ggsf,4+,medium,all_in,spatial_entropy,4,2,318,0.999978698816069
ggsf,4+,medium,all_in,identity_l1,4,2,318,0.04534938558936119
ggsf,4+,medium,all_in,dynamic_range,4,2,318,0.061353981494903564
ggsf,4+,medium,all_in,mean,4,3,318,0.9424319267272949
ggsf,4+,medium,all_in,variance,4,3,318,0.00027547019999474287
ggsf,4+,medium,all_in,std,4,3,318,0.016597295179963112
ggsf,4+,medium,all_in,min,4,3,318,0.9199196100234985
ggsf,4+,medium,all_in,max,4,3,318,0.9850908517837524
ggsf,4+,medium,all_in,spatial_entropy,4,3,318,0.9999777572804028
ggsf,4+,medium,all_in,identity_l1,4,3,318,0.057568036019802094
ggsf,4+,medium,all_in,dynamic_range,4,3,318,0.0651712417602539
ggsf,4+,medium,all_in,inter_person_l1,4,all,318,0.009101557545363903
sasa,4+,medium,all_in,entropy,4,0,318,0.6795934120381157
sasa,4+,medium,all_in,max_weight,4,0,318,0.6640986800193787
sasa,4+,medium,all_in,uniform_l1,4,0,318,0.20704934373497963
sasa,4+,medium,all_in,weight_layer_0,4,0,318,0.037110552191734314
sasa,4+,medium,all_in,weight_layer_1,4,0,318,0.09535153210163116
sasa,4+,medium,all_in,weight_layer_2,4,0,318,0.20343922078609467
sasa,4+,medium,all_in,weight_layer_3,4,0,318,0.6640986800193787
sasa,4+,medium,all_in,entropy,4,1,318,0.6768025002335408
sasa,4+,medium,all_in,max_weight,4,1,318,0.6661303639411926
sasa,4+,medium,all_in,uniform_l1,4,1,318,0.20806520339101553
sasa,4+,medium,all_in,weight_layer_0,4,1,318,0.036664750427007675
sasa,4+,medium,all_in,weight_layer_1,4,1,318,0.09443370252847672
sasa,4+,medium,all_in,weight_layer_2,4,1,318,0.20277109742164612
sasa,4+,medium,all_in,weight_layer_3,4,1,318,0.6661303639411926
sasa,4+,medium,all_in,entropy,4,2,318,0.67302571005852
sasa,4+,medium,all_in,max_weight,4,2,318,0.6688950657844543
sasa,4+,medium,all_in,uniform_l1,4,2,318,0.209447524510324
sasa,4+,medium,all_in,weight_layer_0,4,2,318,0.035995643585920334
sasa,4+,medium,all_in,weight_layer_1,4,2,318,0.09340929239988327
sasa,4+,medium,all_in,weight_layer_2,4,2,318,0.20170003175735474
sasa,4+,medium,all_in,weight_layer_3,4,2,318,0.6688950657844543
sasa,4+,medium,all_in,entropy,4,3,318,0.679408237457162
sasa,4+,medium,all_in,max_weight,4,3,318,0.664249062538147
sasa,4+,medium,all_in,uniform_l1,4,3,318,0.20712451450526714
sasa,4+,medium,all_in,weight_layer_0,4,3,318,0.037126898765563965
sasa,4+,medium,all_in,weight_layer_1,4,3,318,0.09521094709634781
sasa,4+,medium,all_in,weight_layer_2,4,3,318,0.20341315865516663
sasa,4+,medium,all_in,weight_layer_3,4,3,318,0.664249062538147
sasa,4+,medium,all_in,inter_person_l1,4,all,318,0.0008347174152731895
ggsf,4+,medium,all_in,mean,4,0,319,0.9427080154418945
ggsf,4+,medium,all_in,variance,4,0,319,0.00044220275594852865
ggsf,4+,medium,all_in,std,4,0,319,0.021028617396950722
ggsf,4+,medium,all_in,min,4,0,319,0.9139773845672607
ggsf,4+,medium,all_in,max,4,0,319,0.9855890870094299
ggsf,4+,medium,all_in,spatial_entropy,4,0,319,0.9999642572881979
ggsf,4+,medium,all_in,identity_l1,4,0,319,0.05729203671216965
ggsf,4+,medium,all_in,dynamic_range,4,0,319,0.07161170244216919
ggsf,4+,medium,all_in,mean,4,1,319,0.9475277662277222
ggsf,4+,medium,all_in,variance,4,1,319,0.0003263164253439754
ggsf,4+,medium,all_in,std,4,1,319,0.018064230680465698
ggsf,4+,medium,all_in,min,4,1,319,0.9225298166275024
ggsf,4+,medium,all_in,max,4,1,319,0.9849755167961121
ggsf,4+,medium,all_in,spatial_entropy,4,1,319,0.9999738774658334
ggsf,4+,medium,all_in,identity_l1,4,1,319,0.052472248673439026
ggsf,4+,medium,all_in,dynamic_range,4,1,319,0.06244570016860962
ggsf,4+,medium,all_in,mean,4,2,319,0.9546610116958618
ggsf,4+,medium,all_in,variance,4,2,319,0.00026975938817486167
ggsf,4+,medium,all_in,std,4,2,319,0.016424354165792465
ggsf,4+,medium,all_in,min,4,2,319,0.9254949688911438
ggsf,4+,medium,all_in,max,4,2,319,0.986855149269104
ggsf,4+,medium,all_in,spatial_entropy,4,2,319,0.9999786919146515
ggsf,4+,medium,all_in,identity_l1,4,2,319,0.04533904418349266
ggsf,4+,medium,all_in,dynamic_range,4,2,319,0.061360180377960205
ggsf,4+,medium,all_in,mean,4,3,319,0.9424270391464233
ggsf,4+,medium,all_in,variance,4,3,319,0.0002751548890955746
ggsf,4+,medium,all_in,std,4,3,319,0.016587793827056885
ggsf,4+,medium,all_in,min,4,3,319,0.919920802116394
ggsf,4+,medium,all_in,max,4,3,319,0.98508620262146
ggsf,4+,medium,all_in,spatial_entropy,4,3,319,0.999977782553197
ggsf,4+,medium,all_in,identity_l1,4,3,319,0.057572949677705765
ggsf,4+,medium,all_in,dynamic_range,4,3,319,0.06516540050506592
ggsf,4+,medium,all_in,inter_person_l1,4,all,319,0.009107992984354496
sasa,4+,medium,all_in,entropy,4,0,319,0.679468440784674
sasa,4+,medium,all_in,max_weight,4,0,319,0.6644826531410217
sasa,4+,medium,all_in,uniform_l1,4,0,319,0.2072413358837366
sasa,4+,medium,all_in,weight_layer_0,4,0,319,0.03735743463039398
sasa,4+,medium,all_in,weight_layer_1,4,0,319,0.09517017751932144
sasa,4+,medium,all_in,weight_layer_2,4,0,319,0.20298969745635986
sasa,4+,medium,all_in,weight_layer_3,4,0,319,0.6644826531410217
sasa,4+,medium,all_in,entropy,4,1,319,0.6766728033717181
sasa,4+,medium,all_in,max_weight,4,1,319,0.6665158271789551
sasa,4+,medium,all_in,uniform_l1,4,1,319,0.20825790613889694
sasa,4+,medium,all_in,weight_layer_0,4,1,319,0.03690970689058304
sasa,4+,medium,all_in,weight_layer_1,4,1,319,0.09425214678049088
sasa,4+,medium,all_in,weight_layer_2,4,1,319,0.2023223489522934
sasa,4+,medium,all_in,weight_layer_3,4,1,319,0.6665158271789551
sasa,4+,medium,all_in,entropy,4,2,319,0.6728863271609138
sasa,4+,medium,all_in,max_weight,4,2,319,0.669286847114563
sasa,4+,medium,all_in,uniform_l1,4,2,319,0.20964341796934605
sasa,4+,medium,all_in,weight_layer_0,4,2,319,0.03623833507299423
sasa,4+,medium,all_in,weight_layer_1,4,2,319,0.09322720766067505
sasa,4+,medium,all_in,weight_layer_2,4,2,319,0.20124763250350952
sasa,4+,medium,all_in,weight_layer_3,4,2,319,0.669286847114563
sasa,4+,medium,all_in,entropy,4,3,319,0.6792947498306138
sasa,4+,medium,all_in,max_weight,4,3,319,0.6646272540092468
sasa,4+,medium,all_in,uniform_l1,4,3,319,0.2073136316612363
sasa,4+,medium,all_in,weight_layer_0,4,3,319,0.0373799167573452
sasa,4+,medium,all_in,weight_layer_1,4,3,319,0.0950285941362381
sasa,4+,medium,all_in,weight_layer_2,4,3,319,0.20296421647071838
sasa,4+,medium,all_in,weight_layer_3,4,3,319,0.6646272540092468
sasa,4+,medium,all_in,inter_person_l1,4,all,319,0.000836589140817523
ggsf,4+,medium,all_in,mean,4,0,320,0.9427270293235779
ggsf,4+,medium,all_in,variance,4,0,320,0.00044266076292842627
ggsf,4+,medium,all_in,std,4,0,320,0.021039504557847977
ggsf,4+,medium,all_in,min,4,0,320,0.9139870405197144
ggsf,4+,medium,all_in,max,4,0,320,0.9856040477752686
ggsf,4+,medium,all_in,spatial_entropy,4,0,320,0.9999642215264247
ggsf,4+,medium,all_in,identity_l1,4,0,320,0.057272978127002716
ggsf,4+,medium,all_in,dynamic_range,4,0,320,0.0716170072555542
ggsf,4+,medium,all_in,mean,4,1,320,0.9475420713424683
ggsf,4+,medium,all_in,variance,4,1,320,0.00032673997338861227
ggsf,4+,medium,all_in,std,4,1,320,0.01807595044374466
ggsf,4+,medium,all_in,min,4,1,320,0.9225301146507263
ggsf,4+,medium,all_in,max,4,1,320,0.984992265701294
ggsf,4+,medium,all_in,spatial_entropy,4,1,320,0.9999738442888471
ggsf,4+,medium,all_in,identity_l1,4,1,320,0.052457962185144424
ggsf,4+,medium,all_in,dynamic_range,4,1,320,0.06246215105056763
ggsf,4+,medium,all_in,mean,4,2,320,0.9546682238578796
ggsf,4+,medium,all_in,variance,4,2,320,0.0002697738818824291
ggsf,4+,medium,all_in,std,4,2,320,0.016424795612692833
ggsf,4+,medium,all_in,min,4,2,320,0.9254966378211975
ggsf,4+,medium,all_in,max,4,2,320,0.986858606338501
ggsf,4+,medium,all_in,spatial_entropy,4,2,320,0.9999786910710347
ggsf,4+,medium,all_in,identity_l1,4,2,320,0.04533180221915245
ggsf,4+,medium,all_in,dynamic_range,4,2,320,0.06136196851730347
ggsf,4+,medium,all_in,mean,4,3,320,0.9424244165420532
ggsf,4+,medium,all_in,variance,4,3,320,0.0002749450213741511
ggsf,4+,medium,all_in,std,4,3,320,0.016581466421484947
ggsf,4+,medium,all_in,min,4,3,320,0.9199218153953552
ggsf,4+,medium,all_in,max,4,3,320,0.9850858449935913
ggsf,4+,medium,all_in,spatial_entropy,4,3,320,0.9999777994191507
ggsf,4+,medium,all_in,identity_l1,4,3,320,0.057575564831495285
ggsf,4+,medium,all_in,dynamic_range,4,3,320,0.06516402959823608
ggsf,4+,medium,all_in,inter_person_l1,4,all,320,0.00911275390535593
sasa,4+,medium,all_in,entropy,4,0,320,0.6771706551462078
sasa,4+,medium,all_in,max_weight,4,0,320,0.6656855940818787
sasa,4+,medium,all_in,uniform_l1,4,0,320,0.20784281473606825
sasa,4+,medium,all_in,weight_layer_0,4,0,320,0.03613517805933952
sasa,4+,medium,all_in,weight_layer_1,4,0,320,0.0956093892455101
sasa,4+,medium,all_in,weight_layer_2,4,0,320,0.20256976783275604
sasa,4+,medium,all_in,weight_layer_3,4,0,320,0.6656855940818787
sasa,4+,medium,all_in,entropy,4,1,320,0.6744289436070069
sasa,4+,medium,all_in,max_weight,4,1,320,0.6676827073097229
sasa,4+,medium,all_in,uniform_l1,4,1,320,0.20884135738015175
sasa,4+,medium,all_in,weight_layer_0,4,1,320,0.035698309540748596
sasa,4+,medium,all_in,weight_layer_1,4,1,320,0.09472915530204773
sasa,4+,medium,all_in,weight_layer_2,4,1,320,0.20188981294631958
sasa,4+,medium,all_in,weight_layer_3,4,1,320,0.6676827073097229
sasa,4+,medium,all_in,entropy,4,2,320,0.670662413713457
sasa,4+,medium,all_in,max_weight,4,2,320,0.6704360246658325
sasa,4+,medium,all_in,uniform_l1,4,2,320,0.21021801698952913
sasa,4+,medium,all_in,weight_layer_0,4,2,320,0.03503986820578575
sasa,4+,medium,all_in,weight_layer_1,4,2,320,0.09371508657932281
sasa,4+,medium,all_in,weight_layer_2,4,2,320,0.20080900192260742
sasa,4+,medium,all_in,weight_layer_3,4,2,320,0.6704360246658325
sasa,4+,medium,all_in,entropy,4,3,320,0.6770646664245098
sasa,4+,medium,all_in,max_weight,4,3,320,0.6657840013504028
sasa,4+,medium,all_in,uniform_l1,4,3,320,0.2078920090571046
sasa,4+,medium,all_in,weight_layer_0,4,3,320,0.03615688905119896
sasa,4+,medium,all_in,weight_layer_1,4,3,320,0.09551982581615448
sasa,4+,medium,all_in,weight_layer_2,4,3,320,0.20253925025463104
sasa,4+,medium,all_in,weight_layer_3,4,3,320,0.6657840013504028
sasa,4+,medium,all_in,inter_person_l1,4,all,320,0.0008311376441270113
ggsf,4+,medium,all_in,mean,4,0,321,0.9427415132522583
ggsf,4+,medium,all_in,variance,4,0,321,0.0004430028493516147
ggsf,4+,medium,all_in,std,4,0,321,0.02104763314127922
ggsf,4+,medium,all_in,min,4,0,321,0.9139947295188904
ggsf,4+,medium,all_in,max,4,0,321,0.9856152534484863
ggsf,4+,medium,all_in,spatial_entropy,4,0,321,0.999964194832461
ggsf,4+,medium,all_in,identity_l1,4,0,321,0.05725850164890289
ggsf,4+,medium,all_in,dynamic_range,4,0,321,0.07162052392959595
ggsf,4+,medium,all_in,mean,4,1,321,0.9475600719451904
ggsf,4+,medium,all_in,variance,4,1,321,0.00032726582139730453
ggsf,4+,medium,all_in,std,4,1,321,0.018090490251779556
ggsf,4+,medium,all_in,min,4,1,321,0.9225306510925293
ggsf,4+,medium,all_in,max,4,1,321,0.9850133061408997
ggsf,4+,medium,all_in,spatial_entropy,4,1,321,0.9999738031187057
ggsf,4+,medium,all_in,identity_l1,4,1,321,0.05243988335132599
ggsf,4+,medium,all_in,dynamic_range,4,1,321,0.06248265504837036
ggsf,4+,medium,all_in,mean,4,2,321,0.9546762704849243
ggsf,4+,medium,all_in,variance,4,2,321,0.00026977568631991744
ggsf,4+,medium,all_in,std,4,2,321,0.01642484962940216
ggsf,4+,medium,all_in,min,4,2,321,0.9254987835884094
ggsf,4+,medium,all_in,max,4,2,321,0.9868619441986084
ggsf,4+,medium,all_in,spatial_entropy,4,2,321,0.9999786912618931
ggsf,4+,medium,all_in,identity_l1,4,2,321,0.045323729515075684
ggsf,4+,medium,all_in,dynamic_range,4,2,321,0.061363160610198975
ggsf,4+,medium,all_in,mean,4,3,321,0.9424155950546265
ggsf,4+,medium,all_in,variance,4,3,321,0.00027451617643237114
ggsf,4+,medium,all_in,std,4,3,321,0.016568530350923538
ggsf,4+,medium,all_in,min,4,3,321,0.9199210405349731
ggsf,4+,medium,all_in,max,4,3,321,0.9850770831108093
ggsf,4+,medium,all_in,spatial_entropy,4,3,321,0.9999778336845251
ggsf,4+,medium,all_in,identity_l1,4,3,321,0.05758441984653473
ggsf,4+,medium,all_in,dynamic_range,4,3,321,0.06515604257583618
ggsf,4+,medium,all_in,inter_person_l1,4,all,321,0.009120222181081772
sasa,4+,medium,all_in,entropy,4,0,321,0.6752402627460337
sasa,4+,medium,all_in,max_weight,4,0,321,0.6668553352355957
sasa,4+,medium,all_in,uniform_l1,4,0,321,0.20842767041176558
sasa,4+,medium,all_in,weight_layer_0,4,0,321,0.03546682372689247
sasa,4+,medium,all_in,weight_layer_1,4,0,321,0.09544335305690765
