crowd_bin,head_area_bin,inout_bin,layer_a,layer_b,metric,people_count,sample_id,scope,value
4+,medium,mixed,layer_11,,normalized_effective_rank,4,691,layer,0.2786335994666887
4+,medium,mixed,layer_11,,spatial_variance,4,691,layer,0.08846190677676642
4+,medium,mixed,layer_2,layer_5,linear_cka,4,691,pair,0.9645187836748407
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,691,pair,0.15238917813824218
4+,medium,mixed,layer_2,layer_8,linear_cka,4,691,pair,0.9315040641222462
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,691,pair,0.3921505020444184
4+,medium,mixed,layer_2,layer_11,linear_cka,4,691,pair,0.7692731354551308
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,691,pair,0.7571103980822892
4+,medium,mixed,layer_5,layer_8,linear_cka,4,691,pair,0.9756791420309676
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,691,pair,0.24417493882267918
4+,medium,mixed,layer_5,layer_11,linear_cka,4,691,pair,0.8339570008854562
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,691,pair,0.7240252872817885
4+,medium,mixed,layer_8,layer_11,linear_cka,4,691,pair,0.8835803451254192
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,691,pair,0.6602912067184695
4+,medium,mixed,layer_2,,token_cosine,4,692,layer,0.41532407831320906
4+,medium,mixed,layer_2,,effective_rank,4,692,layer,6.045791858561083
4+,medium,mixed,layer_2,,normalized_effective_rank,4,692,layer,0.09446549779001692
4+,medium,mixed,layer_2,,spatial_variance,4,692,layer,5.813518007608394
4+,medium,mixed,layer_5,,token_cosine,4,692,layer,0.2303055364556397
4+,medium,mixed,layer_5,,effective_rank,4,692,layer,8.663996783811609
4+,medium,mixed,layer_5,,normalized_effective_rank,4,692,layer,0.13537494974705638
4+,medium,mixed,layer_5,,spatial_variance,4,692,layer,6.103785887683839
4+,medium,mixed,layer_8,,token_cosine,4,692,layer,0.17908964220962167
4+,medium,mixed,layer_8,,effective_rank,4,692,layer,14.731752041249708
4+,medium,mixed,layer_8,,normalized_effective_rank,4,692,layer,0.23018362564452668
4+,medium,mixed,layer_8,,spatial_variance,4,692,layer,1.3536087693425811
4+,medium,mixed,layer_11,,token_cosine,4,692,layer,0.43534238911283374
4+,medium,mixed,layer_11,,effective_rank,4,692,layer,17.82653401815845
4+,medium,mixed,layer_11,,normalized_effective_rank,4,692,layer,0.2785395940337258
4+,medium,mixed,layer_11,,spatial_variance,4,692,layer,0.08844316495248662
4+,medium,mixed,layer_2,layer_5,linear_cka,4,692,pair,0.964464524640734
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,692,pair,0.15226927835368811
4+,medium,mixed,layer_2,layer_8,linear_cka,4,692,pair,0.931472766917796
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,692,pair,0.39206094523375873
4+,medium,mixed,layer_2,layer_11,linear_cka,4,692,pair,0.7695868664781844
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,692,pair,0.7569428659136984
4+,medium,mixed,layer_5,layer_8,linear_cka,4,692,pair,0.9756391845214389
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,692,pair,0.24415276353215512
4+,medium,mixed,layer_5,layer_11,linear_cka,4,692,pair,0.8341998265662098
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,692,pair,0.7239373771705127
4+,medium,mixed,layer_8,layer_11,linear_cka,4,692,pair,0.8837974991266255
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,692,pair,0.6601312793776896
4+,medium,mixed,layer_2,,token_cosine,4,693,layer,0.41531159410694984
4+,medium,mixed,layer_2,,effective_rank,4,693,layer,6.048090178185539
4+,medium,mixed,layer_2,,normalized_effective_rank,4,693,layer,0.09450140903414905
4+,medium,mixed,layer_2,,spatial_variance,4,693,layer,5.813019095626946
4+,medium,mixed,layer_5,,token_cosine,4,693,layer,0.23024983912563682
4+,medium,mixed,layer_5,,effective_rank,4,693,layer,8.662399177468908
4+,medium,mixed,layer_5,,normalized_effective_rank,4,693,layer,0.13534998714795168
4+,medium,mixed,layer_5,,spatial_variance,4,693,layer,6.105439818967123
4+,medium,mixed,layer_8,,token_cosine,4,693,layer,0.17908398213219343
4+,medium,mixed,layer_8,,effective_rank,4,693,layer,14.729460062524629
4+,medium,mixed,layer_8,,normalized_effective_rank,4,693,layer,0.23014781347694732
4+,medium,mixed,layer_8,,spatial_variance,4,693,layer,1.3534495662849035
4+,medium,mixed,layer_11,,token_cosine,4,693,layer,0.43534881971119244
4+,medium,mixed,layer_11,,effective_rank,4,693,layer,17.81649834176736
4+,medium,mixed,layer_11,,normalized_effective_rank,4,693,layer,0.278382786590115
4+,medium,mixed,layer_11,,spatial_variance,4,693,layer,0.0884521382413704
4+,medium,mixed,layer_2,layer_5,linear_cka,4,693,pair,0.9644262206726182
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,693,pair,0.15220118601302246
4+,medium,mixed,layer_2,layer_8,linear_cka,4,693,pair,0.9315115728081573
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,693,pair,0.3921071029980473
4+,medium,mixed,layer_2,layer_11,linear_cka,4,693,pair,0.7698597643860298
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,693,pair,0.7569444751107908
4+,medium,mixed,layer_5,layer_8,linear_cka,4,693,pair,0.9757235702694296
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,693,pair,0.24403744752065426
4+,medium,mixed,layer_5,layer_11,linear_cka,4,693,pair,0.8344147440266606
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,693,pair,0.7238201419992835
4+,medium,mixed,layer_8,layer_11,linear_cka,4,693,pair,0.8839615028766774
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,693,pair,0.660067018494537
4+,medium,mixed,layer_2,,token_cosine,4,694,layer,0.41526866440277466
4+,medium,mixed,layer_2,,effective_rank,4,694,layer,6.049848990898142
4+,medium,mixed,layer_2,,normalized_effective_rank,4,694,layer,0.09452889048278347
4+,medium,mixed,layer_2,,spatial_variance,4,694,layer,5.8117938384065795
4+,medium,mixed,layer_5,,token_cosine,4,694,layer,0.23023511488548065
4+,medium,mixed,layer_5,,effective_rank,4,694,layer,8.666574927787504
4+,medium,mixed,layer_5,,normalized_effective_rank,4,694,layer,0.13541523324667976
4+,medium,mixed,layer_5,,spatial_variance,4,694,layer,6.098909660241785
4+,medium,mixed,layer_8,,token_cosine,4,694,layer,0.17913844029878784
4+,medium,mixed,layer_8,,effective_rank,4,694,layer,14.7460026785258
4+,medium,mixed,layer_8,,normalized_effective_rank,4,694,layer,0.23040629185196562
4+,medium,mixed,layer_8,,spatial_variance,4,694,layer,1.352718362736853
4+,medium,mixed,layer_11,,token_cosine,4,694,layer,0.4355268944214808
4+,medium,mixed,layer_11,,effective_rank,4,694,layer,17.81979546053695
4+,medium,mixed,layer_11,,normalized_effective_rank,4,694,layer,0.27843430407088987
4+,medium,mixed,layer_11,,spatial_variance,4,694,layer,0.08845902433909957
4+,medium,mixed,layer_2,layer_5,linear_cka,4,694,pair,0.9645208535766772
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,694,pair,0.15243220356577772
4+,medium,mixed,layer_2,layer_8,linear_cka,4,694,pair,0.9314995041841363
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,694,pair,0.39240402721725465
4+,medium,mixed,layer_2,layer_11,linear_cka,4,694,pair,0.7701470697641631
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,694,pair,0.756905325309638
4+,medium,mixed,layer_5,layer_8,linear_cka,4,694,pair,0.9756186943441651
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,694,pair,0.24445437482007626
4+,medium,mixed,layer_5,layer_11,linear_cka,4,694,pair,0.8345615617618286
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,694,pair,0.724039937709272
4+,medium,mixed,layer_8,layer_11,linear_cka,4,694,pair,0.8841368663688147
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,694,pair,0.6601946636144831
4+,medium,mixed,layer_2,,token_cosine,4,695,layer,0.4150750653843416
4+,medium,mixed,layer_2,,effective_rank,4,695,layer,6.050451073685775
4+,medium,mixed,layer_2,,normalized_effective_rank,4,695,layer,0.09453829802634023
4+,medium,mixed,layer_2,,spatial_variance,4,695,layer,5.816396649727764
4+,medium,mixed,layer_5,,token_cosine,4,695,layer,0.23013849238781958
4+,medium,mixed,layer_5,,effective_rank,4,695,layer,8.669945043704924
4+,medium,mixed,layer_5,,normalized_effective_rank,4,695,layer,0.13546789130788944
4+,medium,mixed,layer_5,,spatial_variance,4,695,layer,6.101410229831939
4+,medium,mixed,layer_8,,token_cosine,4,695,layer,0.1790227873435647
4+,medium,mixed,layer_8,,effective_rank,4,695,layer,14.76571360677923
4+,medium,mixed,layer_8,,normalized_effective_rank,4,695,layer,0.23071427510592546
4+,medium,mixed,layer_8,,spatial_variance,4,695,layer,1.3507015307102044
4+,medium,mixed,layer_11,,token_cosine,4,695,layer,0.43552080150853834
4+,medium,mixed,layer_11,,effective_rank,4,695,layer,17.831228793812013
4+,medium,mixed,layer_11,,normalized_effective_rank,4,695,layer,0.2786129499033127
4+,medium,mixed,layer_11,,spatial_variance,4,695,layer,0.08844549322367203
4+,medium,mixed,layer_2,layer_5,linear_cka,4,695,pair,0.9645896311980733
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,695,pair,0.1523316417564027
4+,medium,mixed,layer_2,layer_8,linear_cka,4,695,pair,0.931386084100896
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,695,pair,0.3929455506231219
4+,medium,mixed,layer_2,layer_11,linear_cka,4,695,pair,0.7700475379553082
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,695,pair,0.7570541221327851
4+,medium,mixed,layer_5,layer_8,linear_cka,4,695,pair,0.9757177643950293
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,695,pair,0.24527481765702705
4+,medium,mixed,layer_5,layer_11,linear_cka,4,695,pair,0.8344413962160786
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,695,pair,0.7238945410604418
4+,medium,mixed,layer_8,layer_11,linear_cka,4,695,pair,0.8840862849881107
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,695,pair,0.6600494018462644
4+,medium,mixed,layer_2,,token_cosine,4,696,layer,0.4149990316941227
4+,medium,mixed,layer_2,,effective_rank,4,696,layer,6.0525709660202045
4+,medium,mixed,layer_2,,normalized_effective_rank,4,696,layer,0.0945714213440657
4+,medium,mixed,layer_2,,spatial_variance,4,696,layer,5.817446540824176
4+,medium,mixed,layer_5,,token_cosine,4,696,layer,0.23010875609452652
4+,medium,mixed,layer_5,,effective_rank,4,696,layer,8.66854346930899
4+,medium,mixed,layer_5,,normalized_effective_rank,4,696,layer,0.13544599170795296
4+,medium,mixed,layer_5,,spatial_variance,4,696,layer,6.104410408394782
4+,medium,mixed,layer_8,,token_cosine,4,696,layer,0.17892543820169715
4+,medium,mixed,layer_8,,effective_rank,4,696,layer,14.760701840297527
4+,medium,mixed,layer_8,,normalized_effective_rank,4,696,layer,0.23063596625464886
4+,medium,mixed,layer_8,,spatial_variance,4,696,layer,1.350242188230937
4+,medium,mixed,layer_11,,token_cosine,4,696,layer,0.43552482236189805
4+,medium,mixed,layer_11,,effective_rank,4,696,layer,17.83652897359465
4+,medium,mixed,layer_11,,normalized_effective_rank,4,696,layer,0.2786957652124164
4+,medium,mixed,layer_11,,spatial_variance,4,696,layer,0.08844575496158208
4+,medium,mixed,layer_2,layer_5,linear_cka,4,696,pair,0.9645511029401175
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,696,pair,0.1522948223347672
4+,medium,mixed,layer_2,layer_8,linear_cka,4,696,pair,0.931471238750458
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,696,pair,0.39319364300379567
4+,medium,mixed,layer_2,layer_11,linear_cka,4,696,pair,0.7701705065731033
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,696,pair,0.7569320782229201
4+,medium,mixed,layer_5,layer_8,linear_cka,4,696,pair,0.9757705777735608
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,696,pair,0.24546842737456975
4+,medium,mixed,layer_5,layer_11,linear_cka,4,696,pair,0.8345509118827341
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,696,pair,0.723715448968665
4+,medium,mixed,layer_8,layer_11,linear_cka,4,696,pair,0.8840388258975332
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,696,pair,0.6598110045124155
4+,medium,mixed,layer_2,,token_cosine,4,697,layer,0.4147870373503167
4+,medium,mixed,layer_2,,effective_rank,4,697,layer,6.053565120705441
4+,medium,mixed,layer_2,,normalized_effective_rank,4,697,layer,0.09458695501102252
4+,medium,mixed,layer_2,,spatial_variance,4,697,layer,5.818876189069241
4+,medium,mixed,layer_5,,token_cosine,4,697,layer,0.23006517704469662
4+,medium,mixed,layer_5,,effective_rank,4,697,layer,8.66677654702737
4+,medium,mixed,layer_5,,normalized_effective_rank,4,697,layer,0.13541838354730265
4+,medium,mixed,layer_5,,spatial_variance,4,697,layer,6.105472933345806
4+,medium,mixed,layer_8,,token_cosine,4,697,layer,0.17888282550389625
4+,medium,mixed,layer_8,,effective_rank,4,697,layer,14.771619649677225
4+,medium,mixed,layer_8,,normalized_effective_rank,4,697,layer,0.23080655702620664
4+,medium,mixed,layer_8,,spatial_variance,4,697,layer,1.348847899502578
4+,medium,mixed,layer_11,,token_cosine,4,697,layer,0.4356060855329902
4+,medium,mixed,layer_11,,effective_rank,4,697,layer,17.837467427772946
4+,medium,mixed,layer_11,,normalized_effective_rank,4,697,layer,0.2787104285589523
4+,medium,mixed,layer_11,,spatial_variance,4,697,layer,0.08841240308112248
4+,medium,mixed,layer_2,layer_5,linear_cka,4,697,pair,0.9644823541045805
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,697,pair,0.15215066875790126
4+,medium,mixed,layer_2,layer_8,linear_cka,4,697,pair,0.9314029144349945
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,697,pair,0.39326499404547555
4+,medium,mixed,layer_2,layer_11,linear_cka,4,697,pair,0.7702285355076665
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,697,pair,0.7570539343201277
4+,medium,mixed,layer_5,layer_8,linear_cka,4,697,pair,0.9757546323241577
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,697,pair,0.24559250771899505
4+,medium,mixed,layer_5,layer_11,linear_cka,4,697,pair,0.8345260666234028
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,697,pair,0.7237117652767566
4+,medium,mixed,layer_8,layer_11,linear_cka,4,697,pair,0.8840339936510132
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,697,pair,0.6597913899616485
4+,medium,mixed,layer_2,,token_cosine,4,698,layer,0.41490661128236106
4+,medium,mixed,layer_2,,effective_rank,4,698,layer,6.056039425388733
4+,medium,mixed,layer_2,,normalized_effective_rank,4,698,layer,0.09462561602169896
4+,medium,mixed,layer_2,,spatial_variance,4,698,layer,5.817187488581536
4+,medium,mixed,layer_5,,token_cosine,4,698,layer,0.23001627307520095
4+,medium,mixed,layer_5,,effective_rank,4,698,layer,8.663859970741488
4+,medium,mixed,layer_5,,normalized_effective_rank,4,698,layer,0.13537281204283574
4+,medium,mixed,layer_5,,spatial_variance,4,698,layer,6.1103573574461665
4+,medium,mixed,layer_8,,token_cosine,4,698,layer,0.17881730266261187
4+,medium,mixed,layer_8,,effective_rank,4,698,layer,14.7677554579524
4+,medium,mixed,layer_8,,normalized_effective_rank,4,698,layer,0.23074617903050626
4+,medium,mixed,layer_8,,spatial_variance,4,698,layer,1.3494154325004228
4+,medium,mixed,layer_11,,token_cosine,4,698,layer,0.4354971592765298
4+,medium,mixed,layer_11,,effective_rank,4,698,layer,17.835427669219083
4+,medium,mixed,layer_11,,normalized_effective_rank,4,698,layer,0.27867855733154817
4+,medium,mixed,layer_11,,spatial_variance,4,698,layer,0.08846004976778783
4+,medium,mixed,layer_2,layer_5,linear_cka,4,698,pair,0.9645567818051307
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,698,pair,0.1521260822008994
4+,medium,mixed,layer_2,layer_8,linear_cka,4,698,pair,0.9314663226183292
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,698,pair,0.3933871205457616
4+,medium,mixed,layer_2,layer_11,linear_cka,4,698,pair,0.7706689296719196
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,698,pair,0.7569490857107389
4+,medium,mixed,layer_5,layer_8,linear_cka,4,698,pair,0.9757897283614773
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,698,pair,0.24527222260908174
4+,medium,mixed,layer_5,layer_11,linear_cka,4,698,pair,0.8347687869050695
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,698,pair,0.7235597043010455
4+,medium,mixed,layer_8,layer_11,linear_cka,4,698,pair,0.884140390370155
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,698,pair,0.6596730356893433
4+,medium,mixed,layer_2,,token_cosine,4,699,layer,0.41486093370295213
4+,medium,mixed,layer_2,,effective_rank,4,699,layer,6.053965302338739
4+,medium,mixed,layer_2,,normalized_effective_rank,4,699,layer,0.09459320784904279
4+,medium,mixed,layer_2,,spatial_variance,4,699,layer,5.8181625600574804
4+,medium,mixed,layer_5,,token_cosine,4,699,layer,0.2300986026000529
4+,medium,mixed,layer_5,,effective_rank,4,699,layer,8.661489714797437
4+,medium,mixed,layer_5,,normalized_effective_rank,4,699,layer,0.13533577679370995
4+,medium,mixed,layer_5,,spatial_variance,4,699,layer,6.113185479568027
4+,medium,mixed,layer_8,,token_cosine,4,699,layer,0.17884377996889603
4+,medium,mixed,layer_8,,effective_rank,4,699,layer,14.769450986202527
4+,medium,mixed,layer_8,,normalized_effective_rank,4,699,layer,0.23077267165941448
4+,medium,mixed,layer_8,,spatial_variance,4,699,layer,1.3497906593046995
4+,medium,mixed,layer_11,,token_cosine,4,699,layer,0.43560548614298455
4+,medium,mixed,layer_11,,effective_rank,4,699,layer,17.836513320785254
4+,medium,mixed,layer_11,,normalized_effective_rank,4,699,layer,0.2786955206372696
4+,medium,mixed,layer_11,,spatial_variance,4,699,layer,0.08845319165446086
4+,medium,mixed,layer_2,layer_5,linear_cka,4,699,pair,0.9646327784528017
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,699,pair,0.15197242261966412
4+,medium,mixed,layer_2,layer_8,linear_cka,4,699,pair,0.9315153208605359
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,699,pair,0.3933013686355142
4+,medium,mixed,layer_2,layer_11,linear_cka,4,699,pair,0.7708846508797796
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,699,pair,0.7570685538125301
4+,medium,mixed,layer_5,layer_8,linear_cka,4,699,pair,0.9758522865976362
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,699,pair,0.24502033430839
4+,medium,mixed,layer_5,layer_11,linear_cka,4,699,pair,0.8348881110006364
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,699,pair,0.7238247790666634
4+,medium,mixed,layer_8,layer_11,linear_cka,4,699,pair,0.8840406794599388
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,699,pair,0.6597465033382085
4+,medium,mixed,layer_2,,token_cosine,4,700,layer,0.41474427555522597
4+,medium,mixed,layer_2,,effective_rank,4,700,layer,6.049195304057142
4+,medium,mixed,layer_2,,normalized_effective_rank,4,700,layer,0.09451867662589285
4+,medium,mixed,layer_2,,spatial_variance,4,700,layer,5.823347114953731
4+,medium,mixed,layer_5,,token_cosine,4,700,layer,0.22998899461741623
4+,medium,mixed,layer_5,,effective_rank,4,700,layer,8.659210087903292
4+,medium,mixed,layer_5,,normalized_effective_rank,4,700,layer,0.13530015762348893
4+,medium,mixed,layer_5,,spatial_variance,4,700,layer,6.113556070863108
4+,medium,mixed,layer_8,,token_cosine,4,700,layer,0.17883503353620225
4+,medium,mixed,layer_8,,effective_rank,4,700,layer,14.767253596230168
4+,medium,mixed,layer_8,,normalized_effective_rank,4,700,layer,0.23073833744109637
4+,medium,mixed,layer_8,,spatial_variance,4,700,layer,1.3497059671979492
4+,medium,mixed,layer_11,,token_cosine,4,700,layer,0.43555588384343724
4+,medium,mixed,layer_11,,effective_rank,4,700,layer,17.845403088360687
4+,medium,mixed,layer_11,,normalized_effective_rank,4,700,layer,0.27883442325563573
4+,medium,mixed,layer_11,,spatial_variance,4,700,layer,0.08845639027591316
4+,medium,mixed,layer_2,layer_5,linear_cka,4,700,pair,0.9646044499822856
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,700,pair,0.15204866764880112
4+,medium,mixed,layer_2,layer_8,linear_cka,4,700,pair,0.9315092079712337
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,700,pair,0.3935419413941291
4+,medium,mixed,layer_2,layer_11,linear_cka,4,700,pair,0.7706757016083788
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,700,pair,0.7571721662520937
4+,medium,mixed,layer_5,layer_8,linear_cka,4,700,pair,0.975859453008676
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,700,pair,0.2448863613429637
4+,medium,mixed,layer_5,layer_11,linear_cka,4,700,pair,0.8346149303127851
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,700,pair,0.7238677762864492
4+,medium,mixed,layer_8,layer_11,linear_cka,4,700,pair,0.8839554779665733
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,700,pair,0.6597318001250483
4+,medium,mixed,layer_2,,token_cosine,4,701,layer,0.4149464919735141
4+,medium,mixed,layer_2,,effective_rank,4,701,layer,6.051490179477137
4+,medium,mixed,layer_2,,normalized_effective_rank,4,701,layer,0.09455453405433027
4+,medium,mixed,layer_2,,spatial_variance,4,701,layer,5.820221237057069
4+,medium,mixed,layer_5,,token_cosine,4,701,layer,0.23006465552886382
4+,medium,mixed,layer_5,,effective_rank,4,701,layer,8.665056964510683
4+,medium,mixed,layer_5,,normalized_effective_rank,4,701,layer,0.13539151507047942
4+,medium,mixed,layer_5,,spatial_variance,4,701,layer,6.1116400553170225
4+,medium,mixed,layer_8,,token_cosine,4,701,layer,0.17876221812867923
4+,medium,mixed,layer_8,,effective_rank,4,701,layer,14.778319942402247
4+,medium,mixed,layer_8,,normalized_effective_rank,4,701,layer,0.2309112491000351
4+,medium,mixed,layer_8,,spatial_variance,4,701,layer,1.3491245099244462
4+,medium,mixed,layer_11,,token_cosine,4,701,layer,0.43572047577560014
4+,medium,mixed,layer_11,,effective_rank,4,701,layer,17.850626990309117
4+,medium,mixed,layer_11,,normalized_effective_rank,4,701,layer,0.27891604672357995
4+,medium,mixed,layer_11,,spatial_variance,4,701,layer,0.08842590774436902
4+,medium,mixed,layer_2,layer_5,linear_cka,4,701,pair,0.9645471966822808
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,701,pair,0.15213993545045362
4+,medium,mixed,layer_2,layer_8,linear_cka,4,701,pair,0.931406621500443
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,701,pair,0.39365410080962415
4+,medium,mixed,layer_2,layer_11,linear_cka,4,701,pair,0.7707726718528675
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,701,pair,0.7573071685214728
4+,medium,mixed,layer_5,layer_8,linear_cka,4,701,pair,0.9758606641439784
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,701,pair,0.2449601338403543
4+,medium,mixed,layer_5,layer_11,linear_cka,4,701,pair,0.8347474326063504
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,701,pair,0.7239255720201037
4+,medium,mixed,layer_8,layer_11,linear_cka,4,701,pair,0.8840296920070423
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,701,pair,0.6596830487409749
4+,medium,mixed,layer_2,,token_cosine,4,702,layer,0.41527055334260304
4+,medium,mixed,layer_2,,effective_rank,4,702,layer,6.0553715050772245
4+,medium,mixed,layer_2,,normalized_effective_rank,4,702,layer,0.09461517976683163
4+,medium,mixed,layer_2,,spatial_variance,4,702,layer,5.812481440956834
4+,medium,mixed,layer_5,,token_cosine,4,702,layer,0.2303046247011126
4+,medium,mixed,layer_5,,effective_rank,4,702,layer,8.668831634485496
4+,medium,mixed,layer_5,,normalized_effective_rank,4,702,layer,0.13545049428883588
4+,medium,mixed,layer_5,,spatial_variance,4,702,layer,6.105736808442766
4+,medium,mixed,layer_8,,token_cosine,4,702,layer,0.17889144194093312
4+,medium,mixed,layer_8,,effective_rank,4,702,layer,14.794645645481399
4+,medium,mixed,layer_8,,normalized_effective_rank,4,702,layer,0.23116633821064686
4+,medium,mixed,layer_8,,spatial_variance,4,702,layer,1.3482018203704442
4+,medium,mixed,layer_11,,token_cosine,4,702,layer,0.4356967426478041
4+,medium,mixed,layer_11,,effective_rank,4,702,layer,17.85578181405234
4+,medium,mixed,layer_11,,normalized_effective_rank,4,702,layer,0.2789965908445678
4+,medium,mixed,layer_11,,spatial_variance,4,702,layer,0.08843590543526392
4+,medium,mixed,layer_2,layer_5,linear_cka,4,702,pair,0.964395776390433
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,702,pair,0.1523490161023884
4+,medium,mixed,layer_2,layer_8,linear_cka,4,702,pair,0.9313381554451254
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,702,pair,0.39386801687733186
4+,medium,mixed,layer_2,layer_11,linear_cka,4,702,pair,0.7703141420609393
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,702,pair,0.7573902994094498
4+,medium,mixed,layer_5,layer_8,linear_cka,4,702,pair,0.9758085944697868
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,702,pair,0.24525856755516504
4+,medium,mixed,layer_5,layer_11,linear_cka,4,702,pair,0.8344424733149846
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,702,pair,0.7240909543928885
4+,medium,mixed,layer_8,layer_11,linear_cka,4,702,pair,0.8838578379312418
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,702,pair,0.6598017643392633
4+,medium,mixed,layer_2,,token_cosine,4,703,layer,0.41326135551384335
4+,medium,mixed,layer_2,,effective_rank,4,703,layer,6.04535273050777
4+,medium,mixed,layer_2,,normalized_effective_rank,4,703,layer,0.09445863641418391
4+,medium,mixed,layer_2,,spatial_variance,4,703,layer,5.84082575858812
4+,medium,mixed,layer_5,,token_cosine,4,703,layer,0.22958040517512418
4+,medium,mixed,layer_5,,effective_rank,4,703,layer,8.66842394952732
4+,medium,mixed,layer_5,,normalized_effective_rank,4,703,layer,0.13544412421136437
4+,medium,mixed,layer_5,,spatial_variance,4,703,layer,6.110311373890533
4+,medium,mixed,layer_8,,token_cosine,4,703,layer,0.1787475546051652
4+,medium,mixed,layer_8,,effective_rank,4,703,layer,14.808542167078297
4+,medium,mixed,layer_8,,normalized_effective_rank,4,703,layer,0.2313834713605984
4+,medium,mixed,layer_8,,spatial_variance,4,703,layer,1.3487942625037663
4+,medium,mixed,layer_11,,token_cosine,4,703,layer,0.43578536182962024
4+,medium,mixed,layer_11,,effective_rank,4,703,layer,17.8645803921481
4+,medium,mixed,layer_11,,normalized_effective_rank,4,703,layer,0.27913406862731405
4+,medium,mixed,layer_11,,spatial_variance,4,703,layer,0.088463644363026
4+,medium,mixed,layer_2,layer_5,linear_cka,4,703,pair,0.9645223852003786
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,703,pair,0.15238039865545344
4+,medium,mixed,layer_2,layer_8,linear_cka,4,703,pair,0.9315549548825323
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,703,pair,0.394184066503195
4+,medium,mixed,layer_2,layer_11,linear_cka,4,703,pair,0.7703083795430066
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,703,pair,0.7575047063043732
4+,medium,mixed,layer_5,layer_8,linear_cka,4,703,pair,0.9758844347223538
