component,crowd_bin,head_area_bin,inout_bin,metric,people_count,person,sample_id,value
ggsf,2-3,large,all_in,std,2,1,34605,0.018700312823057175
ggsf,2-3,large,all_in,min,2,1,34605,0.9365249872207642
ggsf,2-3,large,all_in,max,2,1,34605,0.9972823858261108
ggsf,2-3,large,all_in,spatial_entropy,2,1,34605,0.9999733891139498
ggsf,2-3,large,all_in,identity_l1,2,1,34605,0.024409126490354538
ggsf,2-3,large,all_in,dynamic_range,2,1,34605,0.06075739860534668
ggsf,2-3,large,all_in,inter_person_l1,2,all,34605,0.018701031804084778
sasa,2-3,large,all_in,entropy,2,0,34605,0.5965263916659727
sasa,2-3,large,all_in,max_weight,2,0,34605,0.6918407678604126
sasa,2-3,large,all_in,uniform_l1,2,0,34605,0.22092038427945226
sasa,2-3,large,all_in,weight_layer_0,2,0,34605,0.00510701397433877
sasa,2-3,large,all_in,weight_layer_1,2,0,34605,0.08884792029857635
sasa,2-3,large,all_in,weight_layer_2,2,0,34605,0.21420429646968842
sasa,2-3,large,all_in,weight_layer_3,2,0,34605,0.6918407678604126
sasa,2-3,large,all_in,entropy,2,1,34605,0.5883195840242484
sasa,2-3,large,all_in,max_weight,2,1,34605,0.6980276703834534
sasa,2-3,large,all_in,uniform_l1,2,1,34605,0.22401383891701698
sasa,2-3,large,all_in,weight_layer_0,2,1,34605,0.004672884941101074
sasa,2-3,large,all_in,weight_layer_1,2,1,34605,0.08613072335720062
sasa,2-3,large,all_in,weight_layer_2,2,1,34605,0.21116870641708374
sasa,2-3,large,all_in,weight_layer_3,2,1,34605,0.6980276703834534
sasa,2-3,large,all_in,inter_person_l1,2,all,34605,0.0015467272605746984
ggsf,2-3,large,all_in,mean,2,0,34667,0.9556503295898438
ggsf,2-3,large,all_in,variance,2,0,34667,0.00029519357485696673
ggsf,2-3,large,all_in,std,2,0,34667,0.01718119904398918
ggsf,2-3,large,all_in,min,2,0,34667,0.9305741786956787
ggsf,2-3,large,all_in,max,2,0,34667,0.9889463782310486
ggsf,2-3,large,all_in,spatial_entropy,2,0,34667,0.9999767401369868
ggsf,2-3,large,all_in,identity_l1,2,0,34667,0.04434969276189804
ggsf,2-3,large,all_in,dynamic_range,2,0,34667,0.05837219953536987
ggsf,2-3,large,all_in,mean,2,1,34667,0.9749493598937988
ggsf,2-3,large,all_in,variance,2,1,34667,0.0003450926742516458
ggsf,2-3,large,all_in,std,2,1,34667,0.018576670438051224
ggsf,2-3,large,all_in,min,2,1,34667,0.9374647736549377
ggsf,2-3,large,all_in,max,2,1,34667,0.9971393346786499
ggsf,2-3,large,all_in,spatial_entropy,2,1,34667,0.9999737173585622
ggsf,2-3,large,all_in,identity_l1,2,1,34667,0.025050684809684753
ggsf,2-3,large,all_in,dynamic_range,2,1,34667,0.05967456102371216
ggsf,2-3,large,all_in,inter_person_l1,2,all,34667,0.019901342689990997
sasa,2-3,large,all_in,entropy,2,0,34667,0.6113539856323752
sasa,2-3,large,all_in,max_weight,2,0,34667,0.6830633282661438
sasa,2-3,large,all_in,uniform_l1,2,0,34667,0.21653166483156383
sasa,2-3,large,all_in,weight_layer_0,2,0,34667,0.007086736150085926
sasa,2-3,large,all_in,weight_layer_1,2,0,34667,0.0926743596792221
sasa,2-3,large,all_in,weight_layer_2,2,0,34667,0.21717557311058044
sasa,2-3,large,all_in,weight_layer_3,2,0,34667,0.6830633282661438
sasa,2-3,large,all_in,entropy,2,1,34667,0.6026200937357717
sasa,2-3,large,all_in,max_weight,2,1,34667,0.6895949244499207
sasa,2-3,large,all_in,uniform_l1,2,1,34667,0.21979748434387147
sasa,2-3,large,all_in,weight_layer_0,2,1,34667,0.006493375636637211
sasa,2-3,large,all_in,weight_layer_1,2,1,34667,0.08977562189102173
sasa,2-3,large,all_in,weight_layer_2,2,1,34667,0.21413598954677582
sasa,2-3,large,all_in,weight_layer_3,2,1,34667,0.6895949244499207
sasa,2-3,large,all_in,inter_person_l1,2,all,34667,0.001632909756153822
ggsf,2-3,large,all_in,mean,2,0,34703,0.9556010961532593
ggsf,2-3,large,all_in,variance,2,0,34703,0.00030334704206325114
ggsf,2-3,large,all_in,std,2,0,34703,0.017416860908269882
ggsf,2-3,large,all_in,min,2,0,34703,0.9302693605422974
ggsf,2-3,large,all_in,max,2,0,34703,0.9891198873519897
ggsf,2-3,large,all_in,spatial_entropy,2,0,34703,0.9999760955550133
ggsf,2-3,large,all_in,identity_l1,2,0,34703,0.044398851692676544
ggsf,2-3,large,all_in,dynamic_range,2,0,34703,0.05885052680969238
ggsf,2-3,large,all_in,mean,2,1,34703,0.9750729203224182
ggsf,2-3,large,all_in,variance,2,1,34703,0.00034424400655552745
ggsf,2-3,large,all_in,std,2,1,34703,0.01855381391942501
ggsf,2-3,large,all_in,min,2,1,34703,0.9374819397926331
ggsf,2-3,large,all_in,max,2,1,34703,0.9971625208854675
ggsf,2-3,large,all_in,spatial_entropy,2,1,34703,0.9999737872923231
ggsf,2-3,large,all_in,identity_l1,2,1,34703,0.024927057325839996
ggsf,2-3,large,all_in,dynamic_range,2,1,34703,0.05968058109283447
ggsf,2-3,large,all_in,inter_person_l1,2,all,34703,0.019947566092014313
sasa,2-3,large,all_in,entropy,2,0,34703,0.6119331633445524
sasa,2-3,large,all_in,max_weight,2,0,34703,0.6833413243293762
sasa,2-3,large,all_in,uniform_l1,2,0,34703,0.21667065005749464
sasa,2-3,large,all_in,weight_layer_0,2,0,34703,0.00748409703373909
sasa,2-3,large,all_in,weight_layer_1,2,0,34703,0.09240807592868805
sasa,2-3,large,all_in,weight_layer_2,2,0,34703,0.21676655113697052
sasa,2-3,large,all_in,weight_layer_3,2,0,34703,0.6833413243293762
sasa,2-3,large,all_in,entropy,2,1,34703,0.6030201148150077
sasa,2-3,large,all_in,max_weight,2,1,34703,0.6899654865264893
sasa,2-3,large,all_in,uniform_l1,2,1,34703,0.2199827543227002
sasa,2-3,large,all_in,weight_layer_0,2,1,34703,0.006850712466984987
sasa,2-3,large,all_in,weight_layer_1,2,1,34703,0.08948730677366257
sasa,2-3,large,all_in,weight_layer_2,2,1,34703,0.2136964499950409
sasa,2-3,large,all_in,weight_layer_3,2,1,34703,0.6899654865264893
sasa,2-3,large,all_in,inter_person_l1,2,all,34703,0.001656052190810442
ggsf,2-3,large,all_in,mean,2,0,34857,0.9599918127059937
ggsf,2-3,large,all_in,variance,2,0,34857,0.00029122934211045504
ggsf,2-3,large,all_in,std,2,0,34857,0.017065443098545074
ggsf,2-3,large,all_in,min,2,0,34857,0.93392014503479
ggsf,2-3,large,all_in,max,2,0,34857,0.990784764289856
ggsf,2-3,large,all_in,spatial_entropy,2,0,34857,0.9999772414599597
ggsf,2-3,large,all_in,identity_l1,2,0,34857,0.04000818729400635
ggsf,2-3,large,all_in,dynamic_range,2,0,34857,0.05686461925506592
ggsf,2-3,large,all_in,mean,2,1,34857,0.9768259525299072
ggsf,2-3,large,all_in,variance,2,1,34857,0.00033015190274454653
ggsf,2-3,large,all_in,std,2,1,34857,0.018170082941651344
ggsf,2-3,large,all_in,min,2,1,34857,0.9371616244316101
ggsf,2-3,large,all_in,max,2,1,34857,0.9975342750549316
ggsf,2-3,large,all_in,spatial_entropy,2,1,34857,0.9999749332165913
ggsf,2-3,large,all_in,identity_l1,2,1,34857,0.023174043744802475
ggsf,2-3,large,all_in,dynamic_range,2,1,34857,0.06037265062332153
ggsf,2-3,large,all_in,inter_person_l1,2,all,34857,0.01822408102452755
sasa,2-3,large,all_in,entropy,2,0,34857,0.6133278050673316
sasa,2-3,large,all_in,max_weight,2,0,34857,0.6768298149108887
sasa,2-3,large,all_in,uniform_l1,2,0,34857,0.2134149221237749
sasa,2-3,large,all_in,weight_layer_0,2,0,34857,0.005017497576773167
sasa,2-3,large,all_in,weight_layer_1,2,0,34857,0.09638757258653641
sasa,2-3,large,all_in,weight_layer_2,2,0,34857,0.22176505625247955
sasa,2-3,large,all_in,weight_layer_3,2,0,34857,0.6768298149108887
sasa,2-3,large,all_in,entropy,2,1,34857,0.6060744826813246
sasa,2-3,large,all_in,max_weight,2,1,34857,0.6824840903282166
sasa,2-3,large,all_in,uniform_l1,2,1,34857,0.21624205564148724
sasa,2-3,large,all_in,weight_layer_0,2,1,34857,0.004627871327102184
sasa,2-3,large,all_in,weight_layer_1,2,1,34857,0.09377218782901764
sasa,2-3,large,all_in,weight_layer_2,2,1,34857,0.21911580860614777
sasa,2-3,large,all_in,weight_layer_3,2,1,34857,0.6824840903282166
sasa,2-3,large,all_in,inter_person_l1,2,all,34857,0.0014135667588561773
ggsf,2-3,large,all_in,mean,2,0,34891,0.959758996963501
ggsf,2-3,large,all_in,variance,2,0,34891,0.00027092924574390054
ggsf,2-3,large,all_in,std,2,0,34891,0.016459928825497627
ggsf,2-3,large,all_in,min,2,0,34891,0.9341781735420227
ggsf,2-3,large,all_in,max,2,0,34891,0.9901981353759766
ggsf,2-3,large,all_in,spatial_entropy,2,0,34891,0.9999788185798995
ggsf,2-3,large,all_in,identity_l1,2,0,34891,0.04024096578359604
ggsf,2-3,large,all_in,dynamic_range,2,0,34891,0.05601996183395386
ggsf,2-3,large,all_in,mean,2,1,34891,0.976327121257782
ggsf,2-3,large,all_in,variance,2,1,34891,0.0003357284003868699
ggsf,2-3,large,all_in,std,2,1,34891,0.018322892487049103
ggsf,2-3,large,all_in,min,2,1,34891,0.937221109867096
ggsf,2-3,large,all_in,max,2,1,34891,0.9974477291107178
ggsf,2-3,large,all_in,spatial_entropy,2,1,34891,0.9999744880387313
ggsf,2-3,large,all_in,identity_l1,2,1,34891,0.023672886192798615
ggsf,2-3,large,all_in,dynamic_range,2,1,34891,0.060226619243621826
ggsf,2-3,large,all_in,inter_person_l1,2,all,34891,0.018387317657470703
sasa,2-3,large,all_in,entropy,2,0,34891,0.6178964885665407
sasa,2-3,large,all_in,max_weight,2,0,34891,0.677058219909668
sasa,2-3,large,all_in,uniform_l1,2,0,34891,0.21352912194561213
sasa,2-3,large,all_in,weight_layer_0,2,0,34891,0.006558206398040056
sasa,2-3,large,all_in,weight_layer_1,2,0,34891,0.09758034348487854
sasa,2-3,large,all_in,weight_layer_2,2,0,34891,0.21880318224430084
sasa,2-3,large,all_in,weight_layer_3,2,0,34891,0.677058219909668
sasa,2-3,large,all_in,entropy,2,1,34891,0.6105912461961287
sasa,2-3,large,all_in,max_weight,2,1,34891,0.6826815605163574
sasa,2-3,large,all_in,uniform_l1,2,1,34891,0.21634076570626348
sasa,2-3,large,all_in,weight_layer_0,2,1,34891,0.006094491574913263
sasa,2-3,large,all_in,weight_layer_1,2,1,34891,0.09502991288900375
sasa,2-3,large,all_in,weight_layer_2,2,1,34891,0.21619409322738647
sasa,2-3,large,all_in,weight_layer_3,2,1,34891,0.6826815605163574
sasa,2-3,large,all_in,inter_person_l1,2,all,34891,0.001405821880325675
ggsf,2-3,large,all_in,mean,2,0,34947,0.9597735404968262
ggsf,2-3,large,all_in,variance,2,0,34947,0.00029785343213006854
ggsf,2-3,large,all_in,std,2,0,34947,0.017258429899811745
ggsf,2-3,large,all_in,min,2,0,34947,0.933146595954895
ggsf,2-3,large,all_in,max,2,0,34947,0.9907021522521973
ggsf,2-3,large,all_in,spatial_entropy,2,0,34947,0.9999767126646465
ggsf,2-3,large,all_in,identity_l1,2,0,34947,0.04022646322846413
ggsf,2-3,large,all_in,dynamic_range,2,0,34947,0.057555556297302246
ggsf,2-3,large,all_in,mean,2,1,34947,0.9772297143936157
ggsf,2-3,large,all_in,variance,2,1,34947,0.00032501673558726907
ggsf,2-3,large,all_in,std,2,1,34947,0.018028220161795616
ggsf,2-3,large,all_in,min,2,1,34947,0.9372009038925171
ggsf,2-3,large,all_in,max,2,1,34947,0.9975948929786682
ggsf,2-3,large,all_in,spatial_entropy,2,1,34947,0.9999753404908738
ggsf,2-3,large,all_in,identity_l1,2,1,34947,0.022770337760448456
ggsf,2-3,large,all_in,dynamic_range,2,1,34947,0.06039398908615112
ggsf,2-3,large,all_in,inter_person_l1,2,all,34947,0.018636111170053482
sasa,2-3,large,all_in,entropy,2,0,34947,0.6177447825467227
sasa,2-3,large,all_in,max_weight,2,0,34947,0.6756107807159424
sasa,2-3,large,all_in,uniform_l1,2,0,34947,0.21280540549196303
sasa,2-3,large,all_in,weight_layer_0,2,0,34947,0.006994648836553097
sasa,2-3,large,all_in,weight_layer_1,2,0,34947,0.09359148144721985
sasa,2-3,large,all_in,weight_layer_2,2,0,34947,0.22380302846431732
sasa,2-3,large,all_in,weight_layer_3,2,0,34947,0.6756107807159424
sasa,2-3,large,all_in,entropy,2,1,34947,0.6099341335329039
sasa,2-3,large,all_in,max_weight,2,1,34947,0.6815460920333862
sasa,2-3,large,all_in,uniform_l1,2,1,34947,0.21577304345555604
sasa,2-3,large,all_in,weight_layer_0,2,1,34947,0.006461049430072308
sasa,2-3,large,all_in,weight_layer_1,2,1,34947,0.09093143045902252
sasa,2-3,large,all_in,weight_layer_2,2,1,34947,0.22106143832206726
sasa,2-3,large,all_in,weight_layer_3,2,1,34947,0.6815460920333862
sasa,2-3,large,all_in,inter_person_l1,2,all,34947,0.001483818981796503
ggsf,2-3,large,mixed,mean,2,0,34956,0.9583183526992798
ggsf,2-3,large,mixed,variance,2,0,34956,0.0002989705535583198
ggsf,2-3,large,mixed,std,2,0,34956,0.017290765419602394
ggsf,2-3,large,mixed,min,2,0,34956,0.9321431517601013
ggsf,2-3,large,mixed,max,2,0,34956,0.9900746941566467
ggsf,2-3,large,mixed,spatial_entropy,2,0,34956,0.9999765603213954
ggsf,2-3,large,mixed,identity_l1,2,0,34956,0.04168170690536499
ggsf,2-3,large,mixed,dynamic_range,2,0,34956,0.05793154239654541
ggsf,2-3,large,mixed,mean,2,1,34956,0.9771389961242676
ggsf,2-3,large,mixed,variance,2,1,34956,0.00032606933382339776
ggsf,2-3,large,mixed,std,2,1,34956,0.018057389184832573
ggsf,2-3,large,mixed,min,2,1,34956,0.9372047781944275
ggsf,2-3,large,mixed,max,2,1,34956,0.9975776076316833
ggsf,2-3,large,mixed,spatial_entropy,2,1,34956,0.9999752567582706
ggsf,2-3,large,mixed,identity_l1,2,1,34956,0.022861041128635406
ggsf,2-3,large,mixed,dynamic_range,2,1,34956,0.06037282943725586
ggsf,2-3,large,mixed,inter_person_l1,2,all,34956,0.019813982769846916
sasa,2-3,large,mixed,entropy,2,0,34956,0.6138638486300757
sasa,2-3,large,mixed,max_weight,2,0,34956,0.6814592480659485
sasa,2-3,large,mixed,uniform_l1,2,0,34956,0.21572961925994605
sasa,2-3,large,mixed,weight_layer_0,2,0,34956,0.0075884428806602955
sasa,2-3,large,mixed,weight_layer_1,2,0,34956,0.09261166304349899
sasa,2-3,large,mixed,weight_layer_2,2,0,34956,0.218340665102005
sasa,2-3,large,mixed,weight_layer_3,2,0,34956,0.6814592480659485
sasa,2-3,large,mixed,entropy,2,1,34956,0.6051393416946578
sasa,2-3,large,mixed,max_weight,2,1,34956,0.6880110502243042
sasa,2-3,large,mixed,uniform_l1,2,1,34956,0.21900553326122463
sasa,2-3,large,mixed,weight_layer_0,2,1,34956,0.006981355138123035
sasa,2-3,large,mixed,weight_layer_1,2,1,34956,0.08972609043121338
sasa,2-3,large,mixed,weight_layer_2,2,1,34956,0.21528147161006927
sasa,2-3,large,mixed,weight_layer_3,2,1,34956,0.6880110502243042
sasa,2-3,large,mixed,inter_person_l1,2,all,34956,0.0016379570588469505
ggsf,2-3,large,all_in,mean,2,0,35004,0.957708477973938
ggsf,2-3,large,all_in,variance,2,0,35004,0.0003098009619861841
ggsf,2-3,large,all_in,std,2,0,35004,0.017601164057850838
ggsf,2-3,large,all_in,min,2,0,35004,0.931258499622345
ggsf,2-3,large,all_in,max,2,0,35004,0.9900678396224976
ggsf,2-3,large,all_in,spatial_entropy,2,0,35004,0.9999756825303084
ggsf,2-3,large,all_in,identity_l1,2,0,35004,0.04229147732257843
ggsf,2-3,large,all_in,dynamic_range,2,0,35004,0.05880934000015259
ggsf,2-3,large,all_in,mean,2,1,35004,0.9769347906112671
ggsf,2-3,large,all_in,variance,2,1,35004,0.0003294034395366907
ggsf,2-3,large,all_in,std,2,1,35004,0.018149474635720253
ggsf,2-3,large,all_in,min,2,1,35004,0.9370680451393127
ggsf,2-3,large,all_in,max,2,1,35004,0.9975709319114685
ggsf,2-3,large,all_in,spatial_entropy,2,1,35004,0.9999749945065816
ggsf,2-3,large,all_in,identity_l1,2,1,35004,0.023065218701958656
ggsf,2-3,large,all_in,dynamic_range,2,1,35004,0.06050288677215576
ggsf,2-3,large,all_in,inter_person_l1,2,all,35004,0.020061518996953964
sasa,2-3,large,all_in,entropy,2,0,35004,0.6091563872449293
sasa,2-3,large,all_in,max_weight,2,0,35004,0.6863145232200623
sasa,2-3,large,all_in,uniform_l1,2,0,35004,0.21815725602209568
sasa,2-3,large,all_in,weight_layer_0,2,0,35004,0.00799204409122467
sasa,2-3,large,all_in,weight_layer_1,2,0,35004,0.08996035903692245
sasa,2-3,large,all_in,weight_layer_2,2,0,35004,0.2157330960035324
sasa,2-3,large,all_in,weight_layer_3,2,0,35004,0.6863145232200623
sasa,2-3,large,all_in,entropy,2,1,35004,0.6001782965661281
sasa,2-3,large,all_in,max_weight,2,1,35004,0.6929850578308105
sasa,2-3,large,all_in,uniform_l1,2,1,35004,0.2214925364824012
sasa,2-3,large,all_in,weight_layer_0,2,1,35004,0.0073641459457576275
sasa,2-3,large,all_in,weight_layer_1,2,1,35004,0.08706852048635483
sasa,2-3,large,all_in,weight_layer_2,2,1,35004,0.21258224546909332
sasa,2-3,large,all_in,weight_layer_3,2,1,35004,0.6929850578308105
sasa,2-3,large,all_in,inter_person_l1,2,all,35004,0.001667640171945095
ggsf,2-3,large,mixed,mean,2,0,35019,0.9572417736053467
ggsf,2-3,large,mixed,variance,2,0,35019,0.0003170431009493768
ggsf,2-3,large,mixed,std,2,0,35019,0.017805704846978188
ggsf,2-3,large,mixed,min,2,0,35019,0.9307711720466614
ggsf,2-3,large,mixed,max,2,0,35019,0.9899730682373047
ggsf,2-3,large,mixed,spatial_entropy,2,0,35019,0.9999750915329694
ggsf,2-3,large,mixed,identity_l1,2,0,35019,0.042758263647556305
ggsf,2-3,large,mixed,dynamic_range,2,0,35019,0.05920189619064331
ggsf,2-3,large,mixed,mean,2,1,35019,0.9768099784851074
ggsf,2-3,large,mixed,variance,2,1,35019,0.00033076092950068414
ggsf,2-3,large,mixed,std,2,1,35019,0.01818683370947838
ggsf,2-3,large,mixed,min,2,1,35019,0.9370850324630737
ggsf,2-3,large,mixed,max,2,1,35019,0.9975448250770569
ggsf,2-3,large,mixed,spatial_entropy,2,1,35019,0.9999748860796744
ggsf,2-3,large,mixed,identity_l1,2,1,35019,0.023190025240182877
ggsf,2-3,large,mixed,dynamic_range,2,1,35019,0.060459792613983154
ggsf,2-3,large,mixed,inter_person_l1,2,all,35019,0.02023000828921795
sasa,2-3,large,mixed,entropy,2,0,35019,0.612628848591311
sasa,2-3,large,mixed,max_weight,2,0,35019,0.6814104318618774
sasa,2-3,large,mixed,uniform_l1,2,0,35019,0.21570522198453546
sasa,2-3,large,mixed,weight_layer_0,2,0,35019,0.0072293635457754135
sasa,2-3,large,mixed,weight_layer_1,2,0,35019,0.09197275340557098
sasa,2-3,large,mixed,weight_layer_2,2,0,35019,0.21938742697238922
sasa,2-3,large,mixed,weight_layer_3,2,0,35019,0.6814104318618774
sasa,2-3,large,mixed,entropy,2,1,35019,0.6036892392359283
sasa,2-3,large,mixed,max_weight,2,1,35019,0.6881644129753113
sasa,2-3,large,mixed,uniform_l1,2,1,35019,0.21908222313504666
sasa,2-3,large,mixed,weight_layer_0,2,1,35019,0.006640658248215914
sasa,2-3,large,mixed,weight_layer_1,2,1,35019,0.08898299187421799
sasa,2-3,large,mixed,weight_layer_2,2,1,35019,0.21621187031269073
sasa,2-3,large,mixed,weight_layer_3,2,1,35019,0.6881644129753113
sasa,2-3,large,mixed,inter_person_l1,2,all,35019,0.0016885006334632635
ggsf,2-3,large,all_in,mean,2,0,35145,0.9563199281692505
ggsf,2-3,large,all_in,variance,2,0,35145,0.00028621256933547556
ggsf,2-3,large,all_in,std,2,0,35145,0.016917817294597626
ggsf,2-3,large,all_in,min,2,0,35145,0.9311450123786926
ggsf,2-3,large,all_in,max,2,0,35145,0.9890108704566956
ggsf,2-3,large,all_in,spatial_entropy,2,0,35145,0.9999774759286926
ggsf,2-3,large,all_in,identity_l1,2,0,35145,0.04368005320429802
ggsf,2-3,large,all_in,dynamic_range,2,0,35145,0.05786585807800293
ggsf,2-3,large,all_in,mean,2,1,35145,0.9729809761047363
ggsf,2-3,large,all_in,variance,2,1,35145,0.00036218055174686015
ggsf,2-3,large,all_in,std,2,1,35145,0.019031042233109474
ggsf,2-3,large,all_in,min,2,1,35145,0.9368559122085571
ggsf,2-3,large,all_in,max,2,1,35145,0.9968648552894592
ggsf,2-3,large,all_in,spatial_entropy,2,1,35145,0.999972323580711
ggsf,2-3,large,all_in,identity_l1,2,1,35145,0.027019018307328224
ggsf,2-3,large,all_in,dynamic_range,2,1,35145,0.0600089430809021
ggsf,2-3,large,all_in,inter_person_l1,2,all,35145,0.01780812069773674
sasa,2-3,large,all_in,entropy,2,0,35145,0.6104643918318621
sasa,2-3,large,all_in,max_weight,2,0,35145,0.6826475858688354
sasa,2-3,large,all_in,uniform_l1,2,0,35145,0.21632380015216768
sasa,2-3,large,all_in,weight_layer_0,2,0,35145,0.006292098201811314
sasa,2-3,large,all_in,weight_layer_1,2,0,35145,0.09392476826906204
sasa,2-3,large,all_in,weight_layer_2,2,0,35145,0.21713551878929138
sasa,2-3,large,all_in,weight_layer_3,2,0,35145,0.6826475858688354
sasa,2-3,large,all_in,entropy,2,1,35145,0.6030864121521913
sasa,2-3,large,all_in,max_weight,2,1,35145,0.6882562637329102
sasa,2-3,large,all_in,uniform_l1,2,1,35145,0.21912812464870512
sasa,2-3,large,all_in,weight_layer_0,2,1,35145,0.005844972096383572
sasa,2-3,large,all_in,weight_layer_1,2,1,35145,0.09138263016939163
sasa,2-3,large,all_in,weight_layer_2,2,1,35145,0.21451616287231445
sasa,2-3,large,all_in,weight_layer_3,2,1,35145,0.6882562637329102
sasa,2-3,large,all_in,inter_person_l1,2,all,35145,0.0014021622482687235
ggsf,2-3,large,all_in,mean,2,0,35173,0.9567813873291016
ggsf,2-3,large,all_in,variance,2,0,35173,0.0002926469314843416
ggsf,2-3,large,all_in,std,2,0,35173,0.017106926068663597
ggsf,2-3,large,all_in,min,2,0,35173,0.9311367273330688
ggsf,2-3,large,all_in,max,2,0,35173,0.9893146753311157
ggsf,2-3,large,all_in,spatial_entropy,2,0,35173,0.9999769891015183
ggsf,2-3,large,all_in,identity_l1,2,0,35173,0.043218646198511124
ggsf,2-3,large,all_in,dynamic_range,2,0,35173,0.058177947998046875
ggsf,2-3,large,all_in,mean,2,1,35173,0.9737474918365479
ggsf,2-3,large,all_in,variance,2,1,35173,0.0003564988146536052
ggsf,2-3,large,all_in,std,2,1,35173,0.0188811756670475
ggsf,2-3,large,all_in,min,2,1,35173,0.937063992023468
ggsf,2-3,large,all_in,max,2,1,35173,0.9969832301139832
ggsf,2-3,large,all_in,spatial_entropy,2,1,35173,0.999972792951451
ggsf,2-3,large,all_in,identity_l1,2,1,35173,0.02625248022377491
ggsf,2-3,large,all_in,dynamic_range,2,1,35173,0.05991923809051514
ggsf,2-3,large,all_in,inter_person_l1,2,all,35173,0.017993386834859848
sasa,2-3,large,all_in,entropy,2,0,35173,0.6210586081588263
sasa,2-3,large,all_in,max_weight,2,0,35173,0.678407609462738
sasa,2-3,large,all_in,uniform_l1,2,0,35173,0.21420380449853837
sasa,2-3,large,all_in,weight_layer_0,2,0,35173,0.008849040605127811
sasa,2-3,large,all_in,weight_layer_1,2,0,35173,0.09542976319789886
sasa,2-3,large,all_in,weight_layer_2,2,0,35173,0.21731358766555786
sasa,2-3,large,all_in,weight_layer_3,2,0,35173,0.678407609462738
sasa,2-3,large,all_in,entropy,2,1,35173,0.6133355801158726
sasa,2-3,large,all_in,max_weight,2,1,35173,0.6841670274734497
sasa,2-3,large,all_in,uniform_l1,2,1,35173,0.21708349487744272
sasa,2-3,large,all_in,weight_layer_0,2,1,35173,0.008241386152803898
sasa,2-3,large,all_in,weight_layer_1,2,1,35173,0.09286725521087646
sasa,2-3,large,all_in,weight_layer_2,2,1,35173,0.21472440659999847
sasa,2-3,large,all_in,weight_layer_3,2,1,35173,0.6841670274734497
sasa,2-3,large,all_in,inter_person_l1,2,all,35173,0.0014398451894521713
ggsf,2-3,large,all_in,mean,2,0,35207,0.9567078948020935
ggsf,2-3,large,all_in,variance,2,0,35207,0.000287065893644467
ggsf,2-3,large,all_in,std,2,0,35207,0.01694301888346672
ggsf,2-3,large,all_in,min,2,0,35207,0.9311202764511108
ggsf,2-3,large,all_in,max,2,0,35207,0.9891144037246704
ggsf,2-3,large,all_in,spatial_entropy,2,0,35207,0.9999774242199388
ggsf,2-3,large,all_in,identity_l1,2,0,35207,0.04329211264848709
ggsf,2-3,large,all_in,dynamic_range,2,0,35207,0.05799412727355957
ggsf,2-3,large,all_in,mean,2,1,35207,0.9740287065505981
ggsf,2-3,large,all_in,variance,2,1,35207,0.00035395787563174963
ggsf,2-3,large,all_in,std,2,1,35207,0.01881376840174198
ggsf,2-3,large,all_in,min,2,1,35207,0.9372162222862244
ggsf,2-3,large,all_in,max,2,1,35207,0.9970008730888367
ggsf,2-3,large,all_in,spatial_entropy,2,1,35207,0.9999729999479643
ggsf,2-3,large,all_in,identity_l1,2,1,35207,0.025971245020627975
ggsf,2-3,large,all_in,dynamic_range,2,1,35207,0.059784650802612305
ggsf,2-3,large,all_in,inter_person_l1,2,all,35207,0.01843526028096676
sasa,2-3,large,all_in,entropy,2,0,35207,0.6062773450353581
sasa,2-3,large,all_in,max_weight,2,0,35207,0.689810574054718
sasa,2-3,large,all_in,uniform_l1,2,0,35207,0.2199052976211533
sasa,2-3,large,all_in,weight_layer_0,2,0,35207,0.007363612297922373
sasa,2-3,large,all_in,weight_layer_1,2,0,35207,0.09255192428827286
sasa,2-3,large,all_in,weight_layer_2,2,0,35207,0.2102738469839096
sasa,2-3,large,all_in,weight_layer_3,2,0,35207,0.689810574054718
sasa,2-3,large,all_in,entropy,2,1,35207,0.5983819219858445
sasa,2-3,large,all_in,max_weight,2,1,35207,0.6956239938735962
sasa,2-3,large,all_in,uniform_l1,2,1,35207,0.22281200450379401
sasa,2-3,large,all_in,weight_layer_0,2,1,35207,0.006819560658186674
sasa,2-3,large,all_in,weight_layer_1,2,1,35207,0.08997245132923126
sasa,2-3,large,all_in,weight_layer_2,2,1,35207,0.2075839638710022
sasa,2-3,large,all_in,weight_layer_3,2,1,35207,0.6956239938735962
sasa,2-3,large,all_in,inter_person_l1,2,all,35207,0.0014533534413203597
ggsf,2-3,large,all_in,mean,2,0,35254,0.9557217359542847
ggsf,2-3,large,all_in,variance,2,0,35254,0.00031147507252171636
ggsf,2-3,large,all_in,std,2,0,35254,0.01764865592122078
ggsf,2-3,large,all_in,min,2,0,35254,0.9297380447387695
ggsf,2-3,large,all_in,max,2,0,35254,0.989189624786377
ggsf,2-3,large,all_in,spatial_entropy,2,0,35254,0.9999754583510069
ggsf,2-3,large,all_in,identity_l1,2,0,35254,0.04427826404571533
ggsf,2-3,large,all_in,dynamic_range,2,0,35254,0.05945158004760742
ggsf,2-3,large,all_in,mean,2,1,35254,0.97386634349823
ggsf,2-3,large,all_in,variance,2,1,35254,0.000360300880856812
ggsf,2-3,large,all_in,std,2,1,35254,0.01898159272968769
ggsf,2-3,large,all_in,min,2,1,35254,0.9367188811302185
