domain,method,coverage,risk
shift,final_confidence,0.35604395604395606,0.04234223783595835
shift,final_confidence,0.3563579277864992,0.042317474728711786
shift,final_confidence,0.3566718995290424,0.0422842362426262
shift,final_confidence,0.35698587127158554,0.04231334184500046
shift,final_confidence,0.3572998430141287,0.04228199736130284
shift,final_confidence,0.3576138147566719,0.042308072787053744
shift,final_confidence,0.3579277864992151,0.04227678791565905
shift,final_confidence,0.35824175824175825,0.042359326813407566
shift,final_confidence,0.3585557299843014,0.04239743026454115
shift,final_confidence,0.35886970172684457,0.04240871134216684
shift,final_confidence,0.35918367346938773,0.04238054809081808
shift,final_confidence,0.35949764521193095,0.0423807908186056
shift,final_confidence,0.3598116169544741,0.04241784963930039
shift,final_confidence,0.3601255886970173,0.0424455231327153
shift,final_confidence,0.36043956043956044,0.0424847697928177
shift,final_confidence,0.3607535321821036,0.04245357618934014
shift,final_confidence,0.36106750392464676,0.04251203867999635
shift,final_confidence,0.36138147566719,0.04248087558765674
shift,final_confidence,0.36169544740973314,0.04247368277990801
shift,final_confidence,0.3620094191522763,0.04247461485636158
shift,final_confidence,0.36232339089481946,0.04247862701489442
shift,final_confidence,0.3626373626373626,0.042496188334408075
shift,final_confidence,0.3629513343799058,0.04250077573378359
shift,final_confidence,0.363265306122449,0.04246978398241221
shift,final_confidence,0.36357927786499217,0.04265776861708339
shift,final_confidence,0.36389324960753533,0.042695055674366295
shift,final_confidence,0.3642072213500785,0.04266320437677742
shift,final_confidence,0.36452119309262165,0.042634928929017074
shift,final_confidence,0.3648351648351648,0.04267541888280879
shift,final_confidence,0.36514913657770803,0.04264443685401627
shift,final_confidence,0.3654631083202512,0.04261669046195823
shift,final_confidence,0.36577708006279436,0.04261439136198666
shift,final_confidence,0.3660910518053375,0.042583541386030495
shift,final_confidence,0.3664050235478807,0.04258585765780462
shift,final_confidence,0.36671899529042384,0.04255508493669101
shift,final_confidence,0.367032967032967,0.04257964145023274
shift,final_confidence,0.3673469387755102,0.042570391327928114
shift,final_confidence,0.3676609105180534,0.04262232385102792
shift,final_confidence,0.36797488226059655,0.04260093791574742
shift,final_confidence,0.3682888540031397,0.04259432662245047
shift,final_confidence,0.36860282574568287,0.04259202734831164
shift,final_confidence,0.36891679748822603,0.04259477023255432
shift,final_confidence,0.36923076923076925,0.04256427421705804
shift,final_confidence,0.3695447409733124,0.042564172600846426
shift,final_confidence,0.3698587127158556,0.04255165591916962
shift,final_confidence,0.37017268445839874,0.04252524018979098
shift,final_confidence,0.3704866562009419,0.042554670737783025
shift,final_confidence,0.37080062794348506,0.0425547586299674
shift,final_confidence,0.3711145996860283,0.042556551927487134
shift,final_confidence,0.37142857142857144,0.04253708943964083
shift,final_confidence,0.3717425431711146,0.04250677375548328
shift,final_confidence,0.37205651491365777,0.04257443790284721
shift,final_confidence,0.3723704866562009,0.04256562139159318
shift,final_confidence,0.3726844583987441,0.04257525756686822
shift,final_confidence,0.3729984301412873,0.042558164159760895
shift,final_confidence,0.37331240188383047,0.042623528019224206
shift,final_confidence,0.37362637362637363,0.04265262865687226
shift,final_confidence,0.3739403453689168,0.04265528381025311
shift,final_confidence,0.37425431711145996,0.042647768126179694
shift,final_confidence,0.3745682888540031,0.04265188828745238
shift,final_confidence,0.37488226059654634,0.042708030290933556
shift,final_confidence,0.3751962323390895,0.04270582934098412
shift,final_confidence,0.37551020408163266,0.04268344523282274
shift,final_confidence,0.3758241758241758,0.042673387322586735
shift,final_confidence,0.376138147566719,0.04272406343991162
shift,final_confidence,0.37645211930926215,0.042693971076239554
shift,final_confidence,0.37676609105180536,0.042716295002521706
shift,final_confidence,0.3770800627943485,0.042725405840169095
shift,final_confidence,0.3773940345368917,0.042729014624000854
shift,final_confidence,0.37770800627943485,0.0427934757864594
shift,final_confidence,0.378021978021978,0.04281166736640733
shift,final_confidence,0.3783359497645212,0.0428326611519409
shift,final_confidence,0.3786499215070644,0.04280888323485567
shift,final_confidence,0.37896389324960755,0.042789598682718505
shift,final_confidence,0.3792778649921507,0.042772309352748235
shift,final_confidence,0.3795918367346939,0.042756328280211114
shift,final_confidence,0.37990580847723704,0.042726482818324245
shift,final_confidence,0.3802197802197802,0.04270733000741341
shift,final_confidence,0.38053375196232336,0.042771330389471354
shift,final_confidence,0.3808477237048666,0.04276485204932921
shift,final_confidence,0.38116169544740974,0.04288674915607345
shift,final_confidence,0.3814756671899529,0.042856919172732724
shift,final_confidence,0.38178963893249607,0.04285658015362357
shift,final_confidence,0.38210361067503923,0.04283041939842125
shift,final_confidence,0.3824175824175824,0.04284246587652403
shift,final_confidence,0.3827315541601256,0.042828341622318515
shift,final_confidence,0.38304552590266877,0.04282608715795706
shift,final_confidence,0.38335949764521193,0.0427964707879824
shift,final_confidence,0.3836734693877551,0.04287021454933637
shift,final_confidence,0.38398744113029826,0.04293350610985338
shift,final_confidence,0.3843014128728414,0.04296154514638161
shift,final_confidence,0.38461538461538464,0.042931897615157706
shift,final_confidence,0.3849293563579278,0.04296752148350945
shift,final_confidence,0.38524332810047096,0.04303802704134592
shift,final_confidence,0.3855572998430141,0.043008461429756
shift,final_confidence,0.3858712715855573,0.04299445376664383
shift,final_confidence,0.38618524332810045,0.04296489999886371
shift,final_confidence,0.38649921507064366,0.04297478981053775
shift,final_confidence,0.3868131868131868,0.043093573059381655
shift,final_confidence,0.38712715855573,0.043097963062857375
shift,final_confidence,0.38744113029827315,0.04308274136128092
shift,final_confidence,0.3877551020408163,0.04311040981914256
shift,final_confidence,0.3880690737833595,0.04309576370381937
shift,final_confidence,0.3883830455259027,0.043089335282157144
shift,final_confidence,0.38869701726844585,0.04307444307092582
shift,final_confidence,0.389010989010989,0.0430554422523095
shift,final_confidence,0.3893249607535322,0.0430549496956028
shift,final_confidence,0.38963893249607534,0.04306065299544126
shift,final_confidence,0.3899529042386185,0.04303493118340785
shift,final_confidence,0.3902668759811617,0.04304710105773557
shift,final_confidence,0.3905808477237049,0.04301783756765467
shift,final_confidence,0.39089481946624804,0.04299245198589002
shift,final_confidence,0.3912087912087912,0.04300220062648691
shift,final_confidence,0.39152276295133437,0.04330470269375733
shift,final_confidence,0.39183673469387753,0.04335789238746745
shift,final_confidence,0.39215070643642075,0.04335020095276881
shift,final_confidence,0.3924646781789639,0.04340326914436178
shift,final_confidence,0.3927786499215071,0.04371855281141834
shift,final_confidence,0.39309262166405023,0.04370993461288392
shift,final_confidence,0.3934065934065934,0.04376938134486892
shift,final_confidence,0.39372056514913656,0.04383801171314656
shift,final_confidence,0.3940345368916798,0.04382207890457056
shift,final_confidence,0.39434850863422294,0.043802740011179425
shift,final_confidence,0.3946624803767661,0.04381175872093156
shift,final_confidence,0.39497645211930926,0.043782213061691624
shift,final_confidence,0.3952904238618524,0.04380014153953513
shift,final_confidence,0.3956043956043956,0.043783052768411185
shift,final_confidence,0.39591836734693875,0.0438899917557005
shift,final_confidence,0.39623233908948197,0.043869126475151045
shift,final_confidence,0.39654631083202513,0.04385233927313442
shift,final_confidence,0.3968602825745683,0.04383701870732514
shift,final_confidence,0.39717425431711145,0.04414847018394553
shift,final_confidence,0.3974882260596546,0.04442844300343304
shift,final_confidence,0.3978021978021978,0.04443689668549001
shift,final_confidence,0.398116169544741,0.04450755089036094
shift,final_confidence,0.39843014128728416,0.04448025205453387
shift,final_confidence,0.3987441130298273,0.044462157375824526
shift,final_confidence,0.3990580847723705,0.04447807710884415
shift,final_confidence,0.39937205651491364,0.04450192794471962
shift,final_confidence,0.3996860282574568,0.044475970940943355
shift,final_confidence,0.4,0.04448434086812442
shift,final_confidence,0.4003139717425432,0.04445302652590274
shift,final_confidence,0.40062794348508635,0.04444768575716527
shift,final_confidence,0.4009419152276295,0.04441808171146436
shift,final_confidence,0.40125588697017267,0.04442647073842691
shift,final_confidence,0.40156985871271583,0.04442079950550013
shift,final_confidence,0.40188383045525905,0.044420452867537354
shift,final_confidence,0.4021978021978022,0.04438949410489237
shift,final_confidence,0.4025117739403454,0.04439753546816235
shift,final_confidence,0.40282574568288854,0.04438968378466757
shift,final_confidence,0.4031397174254317,0.04437902153777713
shift,final_confidence,0.40345368916797486,0.04435057110252809
shift,final_confidence,0.4037676609105181,0.04432124975594533
shift,final_confidence,0.40408163265306124,0.044380266495110586
shift,final_confidence,0.4043956043956044,0.044360974695661984
shift,final_confidence,0.40470957613814756,0.044381844109604045
shift,final_confidence,0.4050235478806907,0.04438816448764577
shift,final_confidence,0.4053375196232339,0.04438536633068727
shift,final_confidence,0.4056514913657771,0.04440409451583501
shift,final_confidence,0.40596546310832027,0.0444545827957485
shift,final_confidence,0.40627943485086343,0.04442531965483887
shift,final_confidence,0.4065934065934066,0.04449285439114995
shift,final_confidence,0.40690737833594975,0.0444698269738759
shift,final_confidence,0.4072213500784929,0.044455002866751435
shift,final_confidence,0.40753532182103613,0.04452611352406876
shift,final_confidence,0.4078492935635793,0.044524511182584485
shift,final_confidence,0.40816326530612246,0.04450609641535354
shift,final_confidence,0.4084772370486656,0.044565140513164264
shift,final_confidence,0.4087912087912088,0.04457460106327412
shift,final_confidence,0.40910518053375194,0.04459302591398655
shift,final_confidence,0.4094191522762951,0.04460111351540957
shift,final_confidence,0.4097331240188383,0.0445819037953252
shift,final_confidence,0.4100470957613815,0.04459332734070253
shift,final_confidence,0.41036106750392465,0.04458806277121322
shift,final_confidence,0.4106750392464678,0.04459746239964211
shift,final_confidence,0.41098901098901097,0.04459344241113505
shift,final_confidence,0.41130298273155413,0.04463832022294166
shift,final_confidence,0.41161695447409735,0.04468312957126726
shift,final_confidence,0.4119309262166405,0.044668216461932884
shift,final_confidence,0.4122448979591837,0.04463925614429021
shift,final_confidence,0.41255886970172684,0.04490378279064408
shift,final_confidence,0.41287284144427,0.04490450561703381
shift,final_confidence,0.41318681318681316,0.04496177863180935
shift,final_confidence,0.4135007849293564,0.04493268337043144
shift,final_confidence,0.41381475667189954,0.04491171161868611
shift,final_confidence,0.4141287284144427,0.04491913148995095
shift,final_confidence,0.41444270015698587,0.045292422672592585
shift,final_confidence,0.41475667189952903,0.04534116833328251
shift,final_confidence,0.4150706436420722,0.045344624890511456
shift,final_confidence,0.4153846153846154,0.04531537220306368
shift,final_confidence,0.41569858712715857,0.045395712218660615
shift,final_confidence,0.41601255886970173,0.045444232768264634
shift,final_confidence,0.4163265306122449,0.04553323615715465
shift,final_confidence,0.41664050235478806,0.04551524933712272
shift,final_confidence,0.4169544740973312,0.045712050840111894
shift,final_confidence,0.41726844583987444,0.045708336538391896
shift,final_confidence,0.4175824175824176,0.045718874516393754
shift,final_confidence,0.41789638932496076,0.04575222234597257
shift,final_confidence,0.4182103610675039,0.045727433974602605
shift,final_confidence,0.4185243328100471,0.045723301710824206
shift,final_confidence,0.41883830455259025,0.045779188136124666
shift,final_confidence,0.41915227629513346,0.04577678139440599
shift,final_confidence,0.4194662480376766,0.04580964627003518
shift,final_confidence,0.4197802197802198,0.04580794394493019
shift,final_confidence,0.42009419152276295,0.04580475644328301
shift,final_confidence,0.4204081632653061,0.04583182578835006
shift,final_confidence,0.4207221350078493,0.045803228578923834
shift,final_confidence,0.4210361067503925,0.04594847092521226
shift,final_confidence,0.42135007849293565,0.04592516979551066
shift,final_confidence,0.4216640502354788,0.04589958469270281
shift,final_confidence,0.421978021978022,0.04593247550445363
shift,final_confidence,0.42229199372056514,0.04594356932477762
shift,final_confidence,0.4226059654631083,0.04600070457765067
shift,final_confidence,0.42291993720565146,0.04598910409668308
shift,final_confidence,0.4232339089481947,0.045991193907200835
shift,final_confidence,0.42354788069073784,0.046050943613913646
shift,final_confidence,0.423861852433281,0.04607947096645767
shift,final_confidence,0.42417582417582417,0.046102545589591606
shift,final_confidence,0.42448979591836733,0.0460814134942068
shift,final_confidence,0.4248037676609105,0.04606498268406981
shift,final_confidence,0.4251177394034537,0.04604390954518153
shift,final_confidence,0.42543171114599687,0.046063957153855896
shift,final_confidence,0.42574568288854003,0.04603488588707363
shift,final_confidence,0.4260596546310832,0.04601307630684955
shift,final_confidence,0.42637362637362636,0.04618441106561583
shift,final_confidence,0.4266875981161695,0.046216419780972254
shift,final_confidence,0.42700156985871274,0.04625479705884579
shift,final_confidence,0.4273155416012559,0.046360963952731156
shift,final_confidence,0.42762951334379906,0.046377279090461576
shift,final_confidence,0.4279434850863422,0.046633865759932044
shift,final_confidence,0.4282574568288854,0.0466045471775546
shift,final_confidence,0.42857142857142855,0.046586434834947114
shift,final_confidence,0.42888540031397177,0.046631924615000486
shift,final_confidence,0.4291993720565149,0.04661210055076516
shift,final_confidence,0.4295133437990581,0.04686318111660402
shift,final_confidence,0.42982731554160125,0.047189882416669195
shift,final_confidence,0.4301412872841444,0.04723164219489527
shift,final_confidence,0.4304552590266876,0.04721467271417016
shift,final_confidence,0.4307692307692308,0.04722044865109104
shift,final_confidence,0.43108320251177396,0.04719436878191375
shift,final_confidence,0.4313971742543171,0.04719014375382041
shift,final_confidence,0.4317111459968603,0.047263111225048345
shift,final_confidence,0.43202511773940344,0.047249594069900744
shift,final_confidence,0.4323390894819466,0.04727332473815365
shift,final_confidence,0.4326530612244898,0.04724849071869422
shift,final_confidence,0.432967032967033,0.04737288644672945
shift,final_confidence,0.43328100470957615,0.04737010438235115
shift,final_confidence,0.4335949764521193,0.04748432581344301
shift,final_confidence,0.43390894819466247,0.04750293948456132
shift,final_confidence,0.43422291993720563,0.0474740230895307
shift,final_confidence,0.43453689167974885,0.047466547904387035
shift,final_confidence,0.434850863422292,0.04754710603009057
shift,final_confidence,0.4351648351648352,0.04752862379816006
shift,final_confidence,0.43547880690737834,0.04755388898074352
shift,final_confidence,0.4357927786499215,0.04757700783266207
shift,final_confidence,0.43610675039246466,0.047798882696024766
shift,final_confidence,0.4364207221350079,0.0477824862417684
shift,final_confidence,0.43673469387755104,0.04777482691797899
shift,final_confidence,0.4370486656200942,0.04779600397250659
shift,final_confidence,0.43736263736263736,0.04778842219590301
shift,final_confidence,0.4376766091051805,0.047905173403287205
shift,final_confidence,0.4379905808477237,0.0478960808078731
shift,final_confidence,0.43830455259026685,0.047873743698364196
shift,final_confidence,0.43861852433281007,0.04785391260904759
shift,final_confidence,0.43893249607535323,0.04783589043304001
shift,final_confidence,0.4392464678178964,0.04783044599839024
shift,final_confidence,0.43956043956043955,0.047815701607105875
shift,final_confidence,0.4398744113029827,0.047859862734041546
shift,final_confidence,0.4401883830455259,0.0478402331542486
shift,final_confidence,0.4405023547880691,0.04811663431844493
shift,final_confidence,0.44081632653061226,0.048195639245571235
shift,final_confidence,0.4411302982731554,0.04818852969308723
shift,final_confidence,0.4414442700156986,0.048350450976905705
shift,final_confidence,0.44175824175824174,0.04846802557096003
shift,final_confidence,0.4420722135007849,0.0485383752805632
shift,final_confidence,0.4423861852433281,0.04861590221046845
shift,final_confidence,0.4427001569858713,0.048607287455845555
shift,final_confidence,0.44301412872841445,0.04882325958285411
shift,final_confidence,0.4433281004709576,0.049065825299488004
shift,final_confidence,0.44364207221350077,0.049087465094352974
shift,final_confidence,0.44395604395604393,0.04907055797193433
shift,final_confidence,0.44427001569858715,0.049257488110583725
shift,final_confidence,0.4445839874411303,0.04941103372632246
shift,final_confidence,0.4448979591836735,0.0494491228880384
shift,final_confidence,0.44521193092621664,0.04945854644215967
shift,final_confidence,0.4455259026687598,0.049623771226039746
shift,final_confidence,0.44583987441130296,0.04970777210643532
shift,final_confidence,0.4461538461538462,0.04995790519284581
shift,final_confidence,0.44646781789638934,0.050039818994139215
shift,final_confidence,0.4467817896389325,0.0500157857604277
shift,final_confidence,0.44709576138147566,0.05005326300067866
shift,final_confidence,0.4474097331240188,0.050041131643491714
shift,final_confidence,0.447723704866562,0.05013700229265965
shift,final_confidence,0.4480376766091052,0.05023273857511538
shift,final_confidence,0.44835164835164837,0.05026995890936095
shift,final_confidence,0.44866562009419153,0.05025033565253137
shift,final_confidence,0.4489795918367347,0.05032552689998908
shift,final_confidence,0.44929356357927785,0.050393730528345004
shift,final_confidence,0.449607535321821,0.050363178565264524
shift,final_confidence,0.44992150706436423,0.05035819852310744
shift,final_confidence,0.4502354788069074,0.05034295057926903
shift,final_confidence,0.45054945054945056,0.05032493259565295
shift,final_confidence,0.4508634222919937,0.050391056162989466
shift,final_confidence,0.4511773940345369,0.050381826734101305
shift,final_confidence,0.45149136577708004,0.05066689715405012
shift,final_confidence,0.4518053375196232,0.050932723879832456
shift,final_confidence,0.4521193092621664,0.050911051097619814
shift,final_confidence,0.4524332810047096,0.0508963597926071
shift,final_confidence,0.45274725274725275,0.050908624578840767
shift,final_confidence,0.4530612244897959,0.05107042916800009
shift,final_confidence,0.4533751962323391,0.05104766883555571
shift,final_confidence,0.45368916797488223,0.05125923652946309
shift,final_confidence,0.45400313971742545,0.051295283652110626
shift,final_confidence,0.4543171114599686,0.0513312809515064
shift,final_confidence,0.4546310832025118,0.051367228530875386
shift,final_confidence,0.45494505494505494,0.051346445279763606
shift,final_confidence,0.4552590266875981,0.05132698480263904
shift,final_confidence,0.45557299843014126,0.0513262082648192
shift,final_confidence,0.4558869701726845,0.05136206030862979
shift,final_confidence,0.45620094191522764,0.0513505424450006
shift,final_confidence,0.4565149136577708,0.05164245100009166
shift,final_confidence,0.45682888540031397,0.05179338578912331
shift,final_confidence,0.45714285714285713,0.05195127972535913
shift,final_confidence,0.4574568288854003,0.05200906675376271
shift,final_confidence,0.4577708006279435,0.0521632667874044
shift,final_confidence,0.45808477237048667,0.05225551449855558
shift,final_confidence,0.45839874411302983,0.052403536964264405
shift,final_confidence,0.458712715855573,0.05247954767569824
shift,final_confidence,0.45902668759811616,0.0526886876172682
shift,final_confidence,0.4593406593406593,0.05265717660622338
shift,final_confidence,0.45965463108320254,0.05267528007809523
shift,final_confidence,0.4599686028257457,0.052678152089479596
shift,final_confidence,0.46028257456828886,0.052964838823308553
shift,final_confidence,0.460596546310832,0.05300350317342489
shift,final_confidence,0.4609105180533752,0.053053045641834405
shift,final_confidence,0.46122448979591835,0.053037584713717216
shift,final_confidence,0.46153846153846156,0.053392417488109245
shift,final_confidence,0.4618524332810047,0.05346337697283321
shift,final_confidence,0.4621664050235479,0.05345512920894203
shift,final_confidence,0.46248037676609105,0.053464602589337704
shift,final_confidence,0.4627943485086342,0.05351228375448355
shift,final_confidence,0.4631083202511774,0.05349324875341706
shift,final_confidence,0.4634222919937206,0.05348202864727939
shift,final_confidence,0.46373626373626375,0.05350769431150521
shift,final_confidence,0.4640502354788069,0.05348800509359297
shift,final_confidence,0.4643642072213501,0.05350039957147347
shift,final_confidence,0.46467817896389324,0.053473334204011846
shift,final_confidence,0.4649921507064364,0.05368041150805139
shift,final_confidence,0.46530612244897956,0.05364925844033828
shift,final_confidence,0.4656200941915228,0.05388949013109986
shift,final_confidence,0.46593406593406594,0.054095826510668917
shift,final_confidence,0.4662480376766091,0.05406155405558721
shift,final_confidence,0.46656200941915227,0.0542960858129839
shift,final_confidence,0.46687598116169543,0.054290481533686825
shift,final_confidence,0.4671899529042386,0.05437950182657882
shift,final_confidence,0.4675039246467818,0.054382745472066854
shift,final_confidence,0.46781789638932497,0.054416314621808015
shift,final_confidence,0.46813186813186813,0.054736679316896984
shift,final_confidence,0.4684458398744113,0.05475224401417516
shift,final_confidence,0.46875981161695446,0.054775641208562854
shift,final_confidence,0.4690737833594976,0.05474091150544666
shift,final_confidence,0.46938775510204084,0.05483295281621071
shift,final_confidence,0.469701726844584,0.05485624914135696
shift,final_confidence,0.47001569858712716,0.054872806660597
shift,final_confidence,0.4703296703296703,0.055196939878973304
shift,final_confidence,0.4706436420722135,0.05538603960695923
shift,final_confidence,0.47095761381475665,0.055358538327053224
shift,final_confidence,0.47127158555729987,0.05533004981233281
shift,final_confidence,0.47158555729984303,0.05541754823280195
shift,final_confidence,0.4718995290423862,0.05540418146860238
shift,final_confidence,0.47221350078492935,0.05538278788545682
shift,final_confidence,0.4725274725274725,0.055585356269419496
shift,final_confidence,0.4728414442700157,0.055821190067913994
shift,final_confidence,0.4731554160125589,0.05579070627735003
shift,final_confidence,0.47346938775510206,0.05593829663707802
shift,final_confidence,0.4737833594976452,0.055906204701041
shift,final_confidence,0.4740973312401884,0.055928574270931036
shift,final_confidence,0.47441130298273154,0.056241633537265565
shift,final_confidence,0.4747252747252747,0.05622166719972101
shift,final_confidence,0.4750392464678179,0.05621083890303914
shift,final_confidence,0.4753532182103611,0.056200024910580106
shift,final_confidence,0.47566718995290425,0.05622212671277444
shift,final_confidence,0.4759811616954474,0.056369066394408834
shift,final_confidence,0.47629513343799057,0.056518212981294766
shift,final_confidence,0.47660910518053373,0.05653536113923789
shift,final_confidence,0.47692307692307695,0.05659552543017803
shift,final_confidence,0.4772370486656201,0.05656657921458694
shift,final_confidence,0.4775510204081633,0.05654273275732007
shift,final_confidence,0.47786499215070644,0.05668365155910041
shift,final_confidence,0.4781789638932496,0.056823948945832335
shift,final_confidence,0.47849293563579276,0.056965290500269355
shift,final_confidence,0.478806907378336,0.05697741064825414
shift,final_confidence,0.47912087912087914,0.0569444263158484
shift,final_confidence,0.4794348508634223,0.05714774247905732
shift,final_confidence,0.47974882260596546,0.05718159951845212
shift,final_confidence,0.4800627943485086,0.057380960834947016
shift,final_confidence,0.4803767660910518,0.05763656298669219
shift,final_confidence,0.48069073783359495,0.05778270748157453
shift,final_confidence,0.48100470957613817,0.057752626345011576
shift,final_confidence,0.48131868131868133,0.057773455848527555
shift,final_confidence,0.4816326530612245,0.0577610560990035
shift,final_confidence,0.48194662480376765,0.057724953619460166
shift,final_confidence,0.4822605965463108,0.05769977668142384
shift,final_confidence,0.482574568288854,0.05767142155427106
shift,final_confidence,0.4828885400313972,0.0578787434626699
shift,final_confidence,0.48320251177394036,0.05788353601521066
shift,final_confidence,0.4835164835164835,0.0580718327609231
shift,final_confidence,0.4838304552590267,0.058056525137820836
shift,final_confidence,0.48414442700156984,0.05802607800177514
shift,final_confidence,0.484458398744113,0.058040087578859985
shift,final_confidence,0.4847723704866562,0.05812345065514115
shift,final_confidence,0.4850863422291994,0.058269294704128415
shift,final_confidence,0.48540031397174255,0.058239752649165664
shift,final_confidence,0.4857142857142857,0.05820969323953632
shift,final_confidence,0.48602825745682887,0.058214244136553996
shift,final_confidence,0.48634222919937203,0.05823456047683705
shift,final_confidence,0.48665620094191525,0.05820456259649881
shift,final_confidence,0.4869701726844584,0.05817981634890472
shift,final_confidence,0.4872841444270016,0.058315454469288056
shift,final_confidence,0.48759811616954474,0.05852988498892786
shift,final_confidence,0.4879120879120879,0.05850316435093399
shift,final_confidence,0.48822605965463106,0.05848414303153111
shift,final_confidence,0.4885400313971743,0.058488522191828915
shift,final_confidence,0.48885400313971744,0.058475381548027755
shift,final_confidence,0.4891679748822606,0.05862649163550803
shift,final_confidence,0.48948194662480377,0.05860844477893022
shift,final_confidence,0.4897959183673469,0.058578374241422655
shift,final_confidence,0.4901098901098901,0.058553509322226395
shift,final_confidence,0.4904238618524333,0.0585285448527837
shift,final_confidence,0.49073783359497647,0.058514291826177345
shift,final_confidence,0.49105180533751963,0.058650937725206555
shift,final_confidence,0.4913657770800628,0.0586269139329474
shift,final_confidence,0.49167974882260596,0.058604309410907
shift,final_confidence,0.4919937205651491,0.05860270356239058
shift,final_confidence,0.49230769230769234,0.05858610770666006
shift,final_confidence,0.4926216640502355,0.058573659443742106
shift,final_confidence,0.49293563579277866,0.05854380259458503
shift,final_confidence,0.4932496075353218,0.05868275161636018
shift,final_confidence,0.493563579277865,0.0588347031518522
shift,final_confidence,0.49387755102040815,0.05891602417804745
shift,final_confidence,0.4941915227629513,0.05888612290623002
shift,final_confidence,0.4945054945054945,0.059027673679505344
shift,final_confidence,0.4948194662480377,0.059043150390133976
shift,final_confidence,0.49513343799058085,0.05918414001236697
shift,final_confidence,0.495447409733124,0.05916107417690445
shift,final_confidence,0.4957613814756672,0.05913118692158216
shift,final_confidence,0.49607535321821034,0.059277005131794167
shift,final_confidence,0.49638932496075355,0.05957302083883229
shift,final_confidence,0.4967032967032967,0.05959099036929458
shift,final_confidence,0.4970172684458399,0.05965035977959698
shift,final_confidence,0.49733124018838304,0.05978382837738804
shift,final_confidence,0.4976452119309262,0.059978684598894765
shift,final_confidence,0.49795918367346936,0.05996484465891654
shift,final_confidence,0.4982731554160126,0.059934431024139104
shift,final_confidence,0.49858712715855574,0.06001698767742663
shift,final_confidence,0.4989010989010989,0.059989919726431674
shift,final_confidence,0.49921507064364207,0.05995954770538809
shift,final_confidence,0.49952904238618523,0.059945763288095845
shift,final_confidence,0.4998430141287284,0.059925633927434004
shift,final_confidence,0.5001569858712716,0.06002730029790371
shift,final_confidence,0.5004709576138148,0.060011804690214214
shift,final_confidence,0.5007849293563579,0.060306787670507095
shift,final_confidence,0.5010989010989011,0.06029219148963702
shift,final_confidence,0.5014128728414443,0.0602619328212171
shift,final_confidence,0.5017268445839874,0.06023486403568846
shift,final_confidence,0.5020408163265306,0.06020667200223404
shift,final_confidence,0.5023547880690737,0.060185926125757065
shift,final_confidence,0.502668759811617,0.06019807911096502
shift,final_confidence,0.5029827315541602,0.0601678046585032
shift,final_confidence,0.5032967032967033,0.060173510403451966
shift,final_confidence,0.5036106750392465,0.060163207912844865
shift,final_confidence,0.5039246467817896,0.0601389954003844
shift,final_confidence,0.5042386185243328,0.060199493801278814
shift,final_confidence,0.5045525902668759,0.06016931266404536
shift,final_confidence,0.5048665620094192,0.060164604753062116
shift,final_confidence,0.5051805337519624,0.06013354530436487
shift,final_confidence,0.5054945054945055,0.06010675801755871
shift,final_confidence,0.5058084772370487,0.060315234328711914
shift,final_confidence,0.5061224489795918,0.06032017359146987
shift,final_confidence,0.506436420722135,0.06052817435018472
shift,final_confidence,0.5067503924646782,0.060501208946960594
shift,final_confidence,0.5070643642072213,0.06056546544731941
shift,final_confidence,0.5073783359497646,0.06055151932995933
shift,final_confidence,0.5076923076923077,0.06061407878188022
shift,final_confidence,0.5080062794348509,0.060586042343201425
shift,final_confidence,0.508320251177394,0.06078588750307514
shift,final_confidence,0.5086342229199372,0.060763431418343124
shift,final_confidence,0.5089481946624804,0.06105186431456696
shift,final_confidence,0.5092621664050235,0.06105372143216487
shift,final_confidence,0.5095761381475667,0.06106517499594277
shift,final_confidence,0.5098901098901099,0.06112201045564738
shift,final_confidence,0.5102040816326531,0.0610908127292075
shift,final_confidence,0.5105180533751962,0.061076629289517605
shift,final_confidence,0.5108320251177394,0.06107736301897994
shift,final_confidence,0.5111459968602826,0.06106320526515589
shift,final_confidence,0.5114599686028257,0.06137536139606765
shift,final_confidence,0.5117739403453689,0.061344884736479345
shift,final_confidence,0.512087912087912,0.06153982612675746
shift,final_confidence,0.5124018838304553,0.061680526485079074
shift,final_confidence,0.5127158555729985,0.061649386654975276
shift,final_confidence,0.5130298273155416,0.061787145879571945
shift,final_confidence,0.5133437990580848,0.06175975680780857
shift,final_confidence,0.5136577708006279,0.06174472344293112
shift,final_confidence,0.5139717425431711,0.06171592657135939
shift,final_confidence,0.5142857142857142,0.06171037342118523
shift,final_confidence,0.5145996860282575,0.061766295073494584
shift,final_confidence,0.5149136577708007,0.06190761836904155
shift,final_confidence,0.5152276295133438,0.06189306682816671
shift,final_confidence,0.515541601255887,0.06190285132318972
shift,final_confidence,0.5158555729984301,0.06188208138206748
shift,final_confidence,0.5161695447409733,0.06186757192854641
shift,final_confidence,0.5164835164835165,0.06192558521444809
shift,final_confidence,0.5167974882260596,0.061895070524929666
shift,final_confidence,0.5171114599686029,0.06208772514526153
shift,final_confidence,0.517425431711146,0.0622285807252417
shift,final_confidence,0.5177394034536892,0.06223224885451356
shift,final_confidence,0.5180533751962323,0.062209587404488384
shift,final_confidence,0.5183673469387755,0.06222959278648084
shift,final_confidence,0.5186813186813187,0.062371607135532844
